onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.317	3.4	word	2	1	2.39
3.72	1.7	confidence	*	n/a	*
5.538	3.4	word	2	2	2.687
8.94	1.7	confidence	2	n/a	1.33
14.744	3.4	word	1	2	1.681
18.147	1.7	confidence	*	n/a	*
20.449	3.4	word	2	2	1.753
23.851	1.7	confidence	*	n/a	*
28.455	3.4	word	*	1	*
31.857	1.7	confidence	2	n/a	0.111
33.758	3.4	word	2	2	3.181
37.16	1.7	confidence	1	n/a	0.834
40.363	3.4	word	2	1	2.829
43.765	1.7	confidence	1	n/a	0.153
46.367	3.4	word	1	1	1.394
49.77	1.7	confidence	*	n/a	*
56.875	3.4	word	*	2	*
60.277	1.7	confidence	*	n/a	*
63.78	3.4	word	*	1	*
67.182	1.7	confidence	*	n/a	*
69.233	3.4	word	1	1	3.109
72.636	1.7	confidence	2	n/a	0.316
76.756	3.4	word	1	1	1.493
80.158	1.7	confidence	*	n/a	*
83.661	3.4	word	1	1	0.819
87.063	1.7	confidence	*	n/a	*
93.768	3.4	word	2	2	2.498
97.17	1.7	confidence	*	n/a	*
99.088	3.4	word	*	2	*
102.491	1.7	confidence	*	n/a	*
105.293	3.4	word	2	2	2.343
108.695	1.7	confidence	*	n/a	*
114.9	3.4	word	*	1	*
118.302	1.7	confidence	2	n/a	0.45
125.407	3.4	word	1	1	2.089
128.81	1.7	confidence	*	n/a	*
131.612	3.4	word	*	1	*
135.014	1.7	confidence	*	n/a	*
140.117	3.4	word	*	2	*
143.52	1.7	confidence	*	n/a	*
147.039	3.4	word	*	1	*
150.442	1.7	confidence	*	n/a	*
154.345	3.4	word	*	1	*
157.747	1.7	confidence	*	n/a	*
161.55	3.4	word	*	1	*
164.952	1.7	confidence	*	n/a	*
171.24	3.4	word	*	2	*
174.642	1.7	confidence	*	n/a	*
178.462	3.4	word	1	2	1.747
181.864	1.7	confidence	*	n/a	*
185.967	3.4	word	1	1	1.952
189.37	1.7	confidence	*	n/a	*
192.772	3.4	word	*	2	*
196.175	1.7	confidence	*	n/a	*
199.477	3.4	word	2	2	1.945
202.879	1.7	confidence	*	n/a	*
206.282	3.4	word	2	2	1.048
209.684	1.7	confidence	*	n/a	*
212.503	3.4	word	2	1	3.137
215.905	1.7	confidence	1	n/a	0.545
221.409	3.4	word	2	2	3.267
224.812	1.7	confidence	1	n/a	0.735
227.814	3.4	word	1	1	1.964
231.216	1.7	confidence	*	n/a	*
233.018	3.4	word	*	2	*
236.42	1.7	confidence	1	n/a	0.092
239.022	3.4	word	1	2	2.385
242.424	1.7	confidence	*	n/a	*
245.126	3.4	word	2	2	1.272
248.529	1.7	confidence	*	n/a	*
253.733	3.4	word	*	2	*
257.134	1.7	confidence	*	n/a	*
258.836	3.4	word	2	2	2.2
262.239	1.7	confidence	*	n/a	*
268.26	3.4	word	*	1	*
271.662	1.7	confidence	*	n/a	*
274.064	3.4	word	*	1	*
277.466	1.7	confidence	*	n/a	*
280.285	3.4	word	*	2	*
283.687	1.7	confidence	2	n/a	0.492
287.99	3.4	word	2	2	2.197
291.393	1.7	confidence	*	n/a	*
297.798	3.4	word	*	1	*
301.199	1.7	confidence	*	n/a	*
303.702	3.4	word	1	1	1.488
307.104	1.7	confidence	*	n/a	*
309.406	3.4	word	*	2	*
312.808	1.7	confidence	2	n/a	0.061
315.71	3.4	word	2	2	1.876
319.113	1.7	confidence	*	n/a	*
325.517	3.4	word	*	1	*
328.92	1.7	confidence	*	n/a	*
335.424	3.4	word	*	1	*
338.827	1.7	confidence	*	n/a	*
341.329	3.4	word	2	1	1.904
344.731	1.7	confidence	*	n/a	*
351.119	3.4	word	1	2	1.23
354.522	1.7	confidence	*	n/a	*
358.941	3.4	word	2	1	2.868
362.344	1.7	confidence	*	n/a	*
368.249	3.4	word	1	1	1.225
371.651	1.7	confidence	*	n/a	*
377.455	3.4	word	1	2	1.392
380.857	1.7	confidence	*	n/a	*
383.459	3.4	word	*	1	*
386.861	1.7	confidence	*	n/a	*
388.763	3.4	word	2	2	3.05
392.165	1.7	confidence	*	n/a	*
397.369	3.4	word	2	2	1.454
400.771	1.7	confidence	*	n/a	*
404.574	3.4	word	*	1	*
407.977	1.7	confidence	*	n/a	*
414.982	3.4	word	1	2	1.437
418.384	1.7	confidence	*	n/a	*
421.168	3.4	word	1	1	2.539
424.572	1.7	confidence	*	n/a	*
430.993	3.4	word	2	2	0.984
434.396	1.7	confidence	*	n/a	*
437.398	3.4	word	1	1	2.997
440.8	1.7	confidence	*	n/a	*
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.317	3.4	word	2	1	2.39
3.72	1.7	confidence	*	n/a	*
5.538	3.4	word	2	2	2.687
8.94	1.7	confidence	2	n/a	1.33
14.744	3.4	word	1	2	1.681
18.147	1.7	confidence	*	n/a	*
20.449	3.4	word	2	2	1.753
23.851	1.7	confidence	*	n/a	*
28.455	3.4	word	*	1	*
31.857	1.7	confidence	2	n/a	0.111
33.758	3.4	word	2	2	3.181
37.16	1.7	confidence	1	n/a	0.834
