onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
1.418	3.4	word	1	2	2.146
4.821	1.7	confidence	2	n/a	1.322
9.123	3.4	word	2	2	2.24
12.526	1.7	confidence	1	n/a	0.301
17.747	3.4	word	2	1	2.77
21.149	1.7	confidence	1	n/a	0.78
27.954	3.4	word	1	1	1.521
31.357	1.7	confidence	1	n/a	0.32
38.161	3.4	word	1	2	1.325
41.564	1.7	confidence	3	n/a	0.373
43.365	3.4	word	1	1	1.468
46.768	1.7	confidence	4	n/a	0.368
48.669	3.4	word	2	2	1.478
52.071	1.7	confidence	3	n/a	0.27
55.056	3.4	word	1	1	2.007
58.459	1.7	confidence	*	n/a	*
63.479	3.4	word	2	2	1.413
66.882	1.7	confidence	3	n/a	0.697
70.785	3.4	word	1	1	2.44
74.187	1.7	confidence	2	n/a	0.494
80.375	3.4	word	2	2	1.391
83.777	1.7	confidence	1	n/a	0.48
88.798	3.4	word	2	2	1.37
92.2	1.7	confidence	1	n/a	0.671
96.203	3.4	word	1	2	2.091
99.606	1.7	confidence	3	n/a	1.189
101.607	3.4	word	1	1	1.907
105.01	1.7	confidence	3	n/a	0.582
109.713	3.4	word	1	1	1.554
113.115	1.7	confidence	1	n/a	0.906
117.318	3.4	word	1	1	1.701
120.721	1.7	confidence	2	n/a	0.264
127.108	3.4	word	2	2	1.8
130.511	1.7	confidence	1	n/a	0.65
133.029	3.4	word	2	1	2.231
136.432	1.7	confidence	1	n/a	0.392
143.437	3.4	word	1	2	1.779
146.839	1.7	confidence	1	n/a	0.801
149.041	3.4	word	2	2	2.31
152.443	1.7	confidence	3	n/a	0.414
154.245	3.4	word	1	1	1.731
157.647	1.7	confidence	2	n/a	0.525
161.132	3.4	word	1	1	1.35
164.535	1.7	confidence	3	n/a	0.483
166.654	3.4	word	2	1	1.091
170.056	1.7	confidence	3	n/a	0.334
173.959	3.4	word	1	2	1.875
177.362	1.7	confidence	3	n/a	0.294
179.479	3.4	word	1	1	1.406
182.882	1.7	confidence	4	n/a	0.321
189.687	3.4	word	1	2	1.607
193.089	1.7	confidence	3	n/a	0.461
198.528	3.4	word	2	2	1.014
201.896	1.7	confidence	1	n/a	1.094
203.597	3.4	word	2	2	2.314
206.999	1.7	confidence	1	n/a	0.386
213.103	3.4	word	2	1	1.408
216.506	1.7	confidence	1	n/a	0.422
218.924	3.4	word	1	1	1.394
222.327	1.7	confidence	3	n/a	0.945
224.728	3.4	word	1	2	1.565
228.131	1.7	confidence	1	n/a	0.419
234.336	3.4	word	2	1	1.406
237.738	1.7	confidence	2	n/a	0.401
240.54	3.4	word	1	1	0.871
243.943	1.7	confidence	2	n/a	0.46
245.644	3.4	word	2	2	2.594
249.046	1.7	confidence	1	n/a	0.434
253.065	3.4	word	2	2	2.976
256.468	1.7	confidence	3	n/a	0.841
263.156	3.4	word	1	2	2.301
266.559	1.7	confidence	2	n/a	1.118
272.079	3.4	word	2	2	1.2
275.482	1.7	confidence	1	n/a	0.629
280.802	3.4	word	2	2	1.49
284.205	1.7	confidence	1	n/a	1.261
286.707	3.4	word	2	1	1.433
290.092	1.7	confidence	1	n/a	0.366
292.111	3.4	word	1	2	1.334
295.513	1.7	confidence	2	n/a	0.397
299.416	3.4	word	2	2	1.538
302.818	1.7	confidence	2	n/a	0.343
306.521	3.4	word	1	2	1.475
309.923	1.7	confidence	3	n/a	0.609
312.125	3.4	word	2	2	2.712
315.527	1.7	confidence	2	n/a	0.6
317.829	3.4	word	1	1	1.957
321.231	1.7	confidence	3	n/a	0.706
324.133	3.4	word	1	1	1.645
327.536	1.7	confidence	*	n/a	*
329.337	3.4	word	2	1	1.946
332.739	1.7	confidence	3	n/a	0.348
337.042	3.4	word	1	1	1.682
340.445	1.7	confidence	4	n/a	0.442
343.347	3.4	word	2	2	2.978
346.75	1.7	confidence	2	n/a	0.61
351.753	3.4	word	1	2	2.009
355.155	1.7	confidence	2	n/a	0.874
361.36	3.4	word	2	1	1.629
364.763	1.7	confidence	2	n/a	0.622
366.564	3.4	word	1	1	2.511
369.966	1.7	confidence	2	n/a	0.84
377.07	3.4	word	2	2	1.248
380.474	1.7	confidence	1	n/a	0.365
387.295	3.4	word	2	1	1.89
390.698	1.7	confidence	*	n/a	*
394.401	3.4	word	1	2	1.072
397.803	1.7	confidence	3	n/a	0.371
399.704	3.4	word	2	1	0.979
403.106	1.7	confidence	1	n/a	0.508
405.609	3.4	word	1	1	2.179
409.011	1.7	confidence	2	n/a	0.393
412.814	3.4	word	1	1	1.386
416.216	1.7	confidence	2	n/a	0.417
421.42	3.4	word	2	1	3.246
424.822	1.7	confidence	1	n/a	0.834
429.225	3.4	word	2	1	1.763
432.628	1.7	confidence	3	n/a	0.311
437.331	3.4	word	2	2	2.399
440.734	1.7	confidence	2	n/a	0.604
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
1.418	3.4	word	1	2	2.146
4.821	1.7	confidence	2	n/a	1.322
9.123	3.4	word	2	2	2.24
12.526	1.7	confidence	1	n/a	0.301
17.747	3.4	word	2	1	2.77
21.149	1.7	confidence	1	n/a	0.78
27.954	3.4	word	1	1	1.521
31.357	1.7	confidence	1	n/a	0.32
38.161	3.4	word	1	2	1.325
41.564	1.7	confidence	3	n/a	0.373
43.365	3.4	word	1	1	1.468
46.768	1.7	confidence	4	n/a	0.368
48.669	3.4	word	2	2	1.478
52.071	1.7	confidence	3	n/a	0.27
55.056	3.4	word	1	1	2.007
58.459	1.7	confidence	*	n/a	*
63.479	3.4	word	2	2	1.413
66.882	1.7	confidence	3	n/a	0.697
70.785	3.4	word	1	1	2.44
74.187	1.7	confidence	2	n/a	0.494
80.375	3.4	word	2	2	1.391
83.777	1.7	confidence	1	n/a	0.48
88.798	3.4	word	2	2	1.37
92.2	1.7	confidence	1	n/a	0.671
96.203	3.4	word	1	2	2.091
99.606	1.7	confidence	3	n/a	1.189
101.607	3.4	word	1	1	1.907
105.01	1.7	confidence	3	n/a	0.582
109.713	3.4	word	1	1	1.554
113.115	1.7	confidence	1	n/a	0.906
117.318	3.4	word	1	1	1.701
120.721	1.7	confidence	2	n/a	0.264
127.108	3.4	word	2	2	1.8
130.511	1.7	confidence	1	n/a	0.65
133.029	3.4	word	2	1	2.231
136.432	1.7	confidence	1	n/a	0.392
143.437	3.4	word	1	2	1.779
146.839	1.7	confidence	1	n/a	0.801
149.041	3.4	word	2	2	2.31
152.443	1.7	confidence	3	n/a	0.414
154.245	3.4	word	1	1	1.731
157.647	1.7	confidence	2	n/a	0.525
