onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.217	3.4	word	1	2	2.338
3.619	1.7	confidence	2	n/a	1.044
10.123	3.4	word	1	1	2.088
13.526	1.7	confidence	2	n/a	1.268
15.845	3.4	word	2	1	1.879
19.247	1.7	confidence	1	n/a	1.376
22.133	3.4	word	2	2	1.458
25.535	1.7	confidence	2	n/a	1.347
28.754	3.4	word	2	1	1.334
32.156	1.7	confidence	4	n/a	1.313
39.062	3.4	word	2	1	1.47
42.464	1.7	confidence	4	n/a	0.98
47.784	3.4	word	2	2	1.711
51.187	1.7	confidence	2	n/a	1.017
54.189	3.4	word	1	1	1.171
57.591	1.7	confidence	4	n/a	0.809
62.895	3.4	word	1	2	1.191
66.298	1.7	confidence	4	n/a	0.828
69.199	3.4	word	2	1	1.702
72.602	1.7	confidence	*	n/a	*
76.605	3.4	word	1	2	1.847
80.007	1.7	confidence	1	n/a	1.498
82.609	3.4	word	1	1	1.225
86.012	1.7	confidence	4	n/a	0.993
88.013	3.4	word	2	2	1.378
91.416	1.7	confidence	4	n/a	0.813
96.102	3.4	word	1	1	1.498
99.505	1.7	confidence	3	n/a	1.535
103.424	3.4	word	1	1	1.112
106.827	1.7	confidence	4	n/a	1.148
108.945	3.4	word	1	2	1.792
112.347	1.7	confidence	3	n/a	1.128
116.049	3.4	word	1	2	1.131
119.453	1.7	confidence	4	n/a	1.144
124.156	3.4	word	1	2	1.28
127.558	1.7	confidence	4	n/a	0.752
132.06	3.4	word	1	2	2.362
135.464	1.7	confidence	1	n/a	1.308
137.182	3.4	word	2	2	1.593
140.584	1.7	confidence	2	n/a	1.593
143.303	3.4	word	1	2	1.46
146.705	1.7	confidence	*	n/a	*
153.81	3.4	word	1	1	1.436
157.213	1.7	confidence	3	n/a	1.28
161.816	3.4	word	2	2	1.772
165.219	1.7	confidence	3	n/a	0.811
168.104	3.4	word	1	2	1.238
171.506	1.7	confidence	4	n/a	0.873
178.428	3.4	word	1	1	1.663
181.83	1.7	confidence	4	n/a	0.911
187.234	3.4	word	1	2	1.42
190.637	1.7	confidence	4	n/a	0.735
194.239	3.4	word	1	1	1.366
197.642	1.7	confidence	4	n/a	1.104
199.944	3.4	word	2	1	1.666
203.346	1.7	confidence	*	n/a	*
207.549	3.4	word	2	1	1.372
210.951	1.7	confidence	4	n/a	0.854
217.756	3.4	word	1	2	1.652
221.158	1.7	confidence	3	n/a	0.739
224.961	3.4	word	1	1	1.391
228.364	1.7	confidence	4	n/a	1.013
231.666	3.4	word	1	1	1.045
235.069	1.7	confidence	4	n/a	1.245
240.472	3.4	word	1	1	1.461
243.875	1.7	confidence	4	n/a	1.107
247.678	3.4	word	1	1	1.146
251.08	1.7	confidence	4	n/a	0.853
256.167	3.4	word	1	1	1.361
259.569	1.7	confidence	4	n/a	0.886
262.07	3.4	word	2	1	2.027
265.474	1.7	confidence	2	n/a	0.772
267.492	3.4	word	2	2	1.68
270.894	1.7	confidence	1	n/a	1.048
277.299	3.4	word	1	1	1.44
280.701	1.7	confidence	4	n/a	0.906
286.705	3.4	word	1	1	2.015
290.108	1.7	confidence	2	n/a	1.012
292.709	3.4	word	1	2	1.478
296.112	1.7	confidence	3	n/a	1.389
298.514	3.4	word	1	1	1.147
301.916	1.7	confidence	4	n/a	0.827
303.818	3.4	word	1	1	1.242
307.22	1.7	confidence	4	n/a	0.908
309.322	3.4	word	1	2	2.279
312.724	1.7	confidence	1	n/a	1.031
314.726	3.4	word	1	1	1.205
318.128	1.7	confidence	4	n/a	1.167
321.131	3.4	word	2	2	1.419
324.533	1.7	confidence	4	n/a	0.587
328.636	3.4	word	1	2	1.553
332.038	1.7	confidence	4	n/a	1.099
334.94	3.4	word	2	1	1.179
338.343	1.7	confidence	4	n/a	0.945
341.645	3.4	word	2	2	2.022
345.048	1.7	confidence	2	n/a	1.295
351.535	3.4	word	1	2	2.738
354.938	1.7	confidence	2	n/a	1.227
360.558	3.4	word	1	1	1.25
363.961	1.7	confidence	4	n/a	0.785
367.864	3.4	word	1	2	1.904
371.25	1.7	confidence	1	n/a	1.037
376.67	3.4	word	1	2	1.302
380.071	1.7	confidence	3	n/a	0.984
387.061	3.4	word	1	1	1.566
390.463	1.7	confidence	4	n/a	0.865
393.683	3.4	word	2	2	1.134
397.085	1.7	confidence	4	n/a	0.787
401.588	3.4	word	2	2	1.594
404.99	1.7	confidence	3	n/a	1.017
408.993	3.4	word	1	1	1.149
412.396	1.7	confidence	4	n/a	1.153
416.816	3.4	word	2	2	2.152
420.218	1.7	confidence	2	n/a	1.296
425.022	3.4	word	1	2	1.285
428.424	1.7	confidence	4	n/a	1.436
431.643	3.4	word	2	1	1.143
435.045	1.7	confidence	3	n/a	1.212
437.347	3.4	word	1	2	1.389
440.749	1.7	confidence	4	n/a	1.291
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.217	3.4	word	1	2	2.338
3.619	1.7	confidence	2	n/a	1.044
10.123	3.4	word	1	1	2.088
13.526	1.7	confidence	2	n/a	1.268
15.845	3.4	word	2	1	1.879
19.247	1.7	confidence	1	n/a	1.376
22.133	3.4	word	2	2	1.458
25.535	1.7	confidence	2	n/a	1.347
28.754	3.4	word	2	1	1.334
32.156	1.7	confidence	4	n/a	1.313
39.062	3.4	word	2	1	1.47
42.464	1.7	confidence	4	n/a	0.98
47.784	3.4	word	2	2	1.711
51.187	1.7	confidence	2	n/a	1.017
54.189	3.4	word	1	1	1.171
57.591	1.7	confidence	4	n/a	0.809
62.895	3.4	word	1	2	1.191
66.298	1.7	confidence	4	n/a	0.828
69.199	3.4	word	2	1	1.702
72.602	1.7	confidence	*	n/a	*
76.605	3.4	word	1	2	1.847
80.007	1.7	confidence	1	n/a	1.498
82.609	3.4	word	1	1	1.225
86.012	1.7	confidence	4	n/a	0.993
88.013	3.4	word	2	2	1.378
91.416	1.7	confidence	4	n/a	0.813
96.102	3.4	word	1	1	1.498
99.505	1.7	confidence	3	n/a	1.535
103.424	3.4	word	1	1	1.112
106.827	1.7	confidence	4	n/a	1.148
108.945	3.4	word	1	2	1.792
112.347	1.7	confidence	3	n/a	1.128
116.049	3.4	word	1	2	1.131
119.453	1.7	confidence	4	n/a	1.144
124.156	3.4	word	1	2	1.28
127.558	1.7	confidence	4	n/a	0.752
132.06	3.4	word	1	2	2.362
135.464	1.7	confidence	1	n/a	1.308
137.182	3.4	word	2	2	1.593
140.584	1.7	confidence	2	n/a	1.593
143.303	3.4	word	1	2	1.46
146.705	1.7	confidence	*	n/a	*
153.81	3.4	word	1	1	1.436
157.213	1.7	confidence	3	n/a	1.28
161.816	3.4	word	2	2	1.772
165.219	1.7	confidence	3	n/a	0.811
168.104	3.4	word	1	2	1.238
171.506	1.7	confidence	4	n/a	0.873
178.428	3.4	word	1	1	1.663
181.83	1.7	confidence	4	n/a	0.911
187.234	3.4	word	1	2	1.42
190.637	1.7	confidence	4	n/a	0.735
194.239	3.4	word	1	1	1.366
197.642	1.7	confidence	4	n/a	1.104
199.944	3.4	word	2	1	1.666
203.346	1.7	confidence	*	n/a	*
207.549	3.4	word	2	1	1.372
210.951	1.7	confidence	4	n/a	0.854
217.756	3.4	word	1	2	1.652
221.158	1.7	confidence	3	n/a	0.739
224.961	3.4	word	1	1	1.391
228.364	1.7	confidence	4	n/a	1.013
231.666	3.4	word	1	1	1.045
235.069	1.7	confidence	4	n/a	1.245
240.472	3.4	word	1	1	1.461
243.875	1.7	confidence	4	n/a	1.107
247.678	3.4	word	1	1	1.146
251.08	1.7	confidence	4	n/a	0.853
256.167	3.4	word	1	1	1.361
259.569	1.7	confidence	4	n/a	0.886
262.07	3.4	word	2	1	2.027
265.474	1.7	confidence	2	n/a	0.772
267.492	3.4	word	2	2	1.68
270.894	1.7	confidence	1	n/a	1.048
277.299	3.4	word	1	1	1.44
280.701	1.7	confidence	4	n/a	0.906
286.705	3.4	word	1	1	2.015
290.108	1.7	confidence	2	n/a	1.012
292.709	3.4	word	1	2	1.478
296.112	1.7	confidence	3	n/a	1.389
298.514	3.4	word	1	1	1.147
301.916	1.7	confidence	4	n/a	0.827
303.818	3.4	word	1	1	1.242
307.22	1.7	confidence	4	n/a	0.908
309.322	3.4	word	1	2	2.279
312.724	1.7	confidence	1	n/a	1.031
314.726	3.4	word	1	1	1.205
318.128	1.7	confidence	4	n/a	1.167
321.131	3.4	word	2	2	1.419
324.533	1.7	confidence	4	n/a	0.587
328.636	3.4	word	1	2	1.553
332.038	1.7	confidence	4	n/a	1.099
334.94	3.4	word	2	1	1.179
338.343	1.7	confidence	4	n/a	0.945
341.645	3.4	word	2	2	2.022
345.048	1.7	confidence	2	n/a	1.295
351.535	3.4	word	1	2	2.738
354.938	1.7	confidence	2	n/a	1.227
360.558	3.4	word	1	1	1.25
363.961	1.7	confidence	4	n/a	0.785
367.864	3.4	word	1	2	1.904
371.25	1.7	confidence	1	n/a	1.037
376.67	3.4	word	1	2	1.302
380.071	1.7	confidence	3	n/a	0.984
387.061	3.4	word	1	1	1.566
390.463	1.7	confidence	4	n/a	0.865
393.683	3.4	word	2	2	1.134
397.085	1.7	confidence	4	n/a	0.787
401.588	3.4	word	2	2	1.594
404.99	1.7	confidence	3	n/a	1.017
408.993	3.4	word	1	1	1.149
412.396	1.7	confidence	4	n/a	1.153
416.816	3.4	word	2	2	2.152
420.218	1.7	confidence	2	n/a	1.296
425.022	3.4	word	1	2	1.285
428.424	1.7	confidence	4	n/a	1.436
431.643	3.4	word	2	1	1.143
435.045	1.7	confidence	3	n/a	1.212
437.347	3.4	word	1	2	1.389
440.749	1.7	confidence	4	n/a	1.291
