onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
4.821	3.4	word	2	1	2.308
8.223	1.7	confidence	*	n/a	*
11.358	3.4	word	2	2	2.164
14.744	1.7	confidence	1	n/a	1.263
18.247	3.4	word	2	1	1.444
21.65	1.7	confidence	1	n/a	0.892
24.952	3.4	word	2	2	1.02
28.354	1.7	confidence	2	n/a	1.437
30.556	3.4	word	2	2	2.187
33.958	1.7	confidence	1	n/a	1.064
35.659	3.4	word	2	1	2.433
39.062	1.7	confidence	1	n/a	0.936
45.583	3.4	word	1	1	1.509
48.986	1.7	confidence	3	n/a	0.808
53.69	3.4	word	1	1	0.972
57.092	1.7	confidence	4	n/a	0.6
60.894	3.4	word	1	1	1.831
64.297	1.7	confidence	4	n/a	0.602
66.115	3.4	word	1	1	1.465
69.517	1.7	confidence	*	n/a	*
73.721	3.4	word	2	1	1.676
77.123	1.7	confidence	1	n/a	1.013
81.426	3.4	word	1	2	2.033
84.829	1.7	confidence	1	n/a	0.974
90.633	3.4	word	1	1	1.378
94.035	1.7	confidence	4	n/a	0.555
100.757	3.4	word	2	2	1.417
104.159	1.7	confidence	1	n/a	1.151
109.863	3.4	word	2	2	2.02
113.265	1.7	confidence	2	n/a	0.799
115.767	3.4	word	1	1	2.594
119.17	1.7	confidence	1	n/a	0.712
125.874	3.4	word	1	1	1.854
129.277	1.7	confidence	2	n/a	0.585
131.479	3.4	word	2	2	1.094
134.881	1.7	confidence	2	n/a	0.515
138.484	3.4	word	2	1	1.914
141.885	1.7	confidence	2	n/a	1.218
147.69	3.4	word	1	1	1.975
151.093	1.7	confidence	2	n/a	0.75
155.596	3.4	word	1	1	1.357
158.999	1.7	confidence	2	n/a	0.802
163.201	3.4	word	1	2	2.984
166.604	1.7	confidence	*	n/a	*
169.106	3.4	word	2	2	1.319
172.508	1.7	confidence	2	n/a	1.461
174.91	3.4	word	1	2	1.312
178.312	1.7	confidence	3	n/a	0.548
183.333	3.4	word	1	2	1.642
186.735	1.7	confidence	2	n/a	1.41
193.84	3.4	word	1	1	1.314
197.243	1.7	confidence	2	n/a	0.604
200.545	3.4	word	1	1	2.433
203.947	1.7	confidence	2	n/a	0.556
207.851	3.4	word	1	1	2.139
211.253	1.7	confidence	4	n/a	0.771
212.954	3.4	word	2	2	2.416
216.357	1.7	confidence	2	n/a	0.818
222.278	3.4	word	1	2	1.828
225.68	1.7	confidence	2	n/a	0.618
231.584	3.4	word	1	2	1.625
234.987	1.7	confidence	2	n/a	0.413
237.489	3.4	word	1	1	1.378
240.891	1.7	confidence	4	n/a	1.112
244.494	3.4	word	2	2	2.49
247.895	1.7	confidence	*	n/a	*
252.5	3.4	word	1	1	1.354
255.901	1.7	confidence	3	n/a	0.656
257.703	3.4	word	2	1	1.906
261.106	1.7	confidence	2	n/a	0.879
265.993	3.4	word	1	1	1.663
269.395	1.7	confidence	2	n/a	0.439
271.813	3.4	word	2	2	1.472
275.216	1.7	confidence	2	n/a	1.135
277.234	3.4	word	2	2	2.585
280.636	1.7	confidence	3	n/a	1.322
286.941	3.4	word	1	2	1.791
290.344	1.7	confidence	1	n/a	0.628
293.746	3.4	word	1	2	2.015
297.148	1.7	confidence	2	n/a	0.551
300.551	3.4	word	1	1	1.444
303.953	1.7	confidence	2	n/a	0.728
306.955	3.4	word	2	2	1.373
310.358	1.7	confidence	2	n/a	0.936
312.059	3.4	word	1	1	2.685
315.461	1.7	confidence	2	n/a	1.504
320.682	3.4	word	2	2	1.738
324.084	1.7	confidence	2	n/a	0.724
326.486	3.4	word	1	1	1.476
329.887	1.7	confidence	3	n/a	0.478
333.974	3.4	word	1	2	2.094
337.377	1.7	confidence	2	n/a	1.445
339.495	3.4	word	2	2	2.32
342.898	1.7	confidence	2	n/a	0.776
347.601	3.4	word	1	2	1.318
351.004	1.7	confidence	2	n/a	0.53
357.008	3.4	word	2	2	1.957
360.41	1.7	confidence	2	n/a	1.189
362.812	3.4	word	2	2	2.359
366.215	1.7	confidence	2	n/a	0.774
372.336	3.4	word	1	1	1.935
375.738	1.7	confidence	1	n/a	0.424
378.54	3.4	word	1	1	1.524
381.942	1.7	confidence	2	n/a	0.382
384.628	3.4	word	2	2	1.439
388.031	1.7	confidence	2	n/a	0.901
392.751	3.4	word	1	1	2.17
396.153	1.7	confidence	1	n/a	0.57
399.255	3.4	word	1	2	1.712
402.658	1.7	confidence	1	n/a	0.942
409.563	3.4	word	1	1	1.671
412.965	1.7	confidence	2	n/a	1.188
416.084	3.4	word	2	2	2.0
419.487	1.7	confidence	*	n/a	*
421.272	3.4	word	1	2	1.607
424.674	1.7	confidence	1	n/a	1.036
429.978	3.4	word	2	1	1.147
433.38	1.7	confidence	2	n/a	0.541
437.383	3.4	word	2	1	2.766
440.785	1.7	confidence	2	n/a	0.95
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
4.821	3.4	word	2	1	2.308
8.223	1.7	confidence	*	n/a	*
11.358	3.4	word	2	2	2.164
14.744	1.7	confidence	1	n/a	1.263
18.247	3.4	word	2	1	1.444
21.65	1.7	confidence	1	n/a	0.892
24.952	3.4	word	2	2	1.02
28.354	1.7	confidence	2	n/a	1.437
30.556	3.4	word	2	2	2.187
33.958	1.7	confidence	1	n/a	1.064
35.659	3.4	word	2	1	2.433
39.062	1.7	confidence	1	n/a	0.936
45.583	3.4	word	1	1	1.509
48.986	1.7	confidence	3	n/a	0.808
53.69	3.4	word	1	1	0.972
57.092	1.7	confidence	4	n/a	0.6
60.894	3.4	word	1	1	1.831
64.297	1.7	confidence	4	n/a	0.602
66.115	3.4	word	1	1	1.465
69.517	1.7	confidence	*	n/a	*
73.721	3.4	word	2	1	1.676
77.123	1.7	confidence	1	n/a	1.013
81.426	3.4	word	1	2	2.033
84.829	1.7	confidence	1	n/a	0.974
90.633	3.4	word	1	1	1.378
94.035	1.7	confidence	4	n/a	0.555
100.757	3.4	word	2	2	1.417
104.159	1.7	confidence	1	n/a	1.151
109.863	3.4	word	2	2	2.02
113.265	1.7	confidence	2	n/a	0.799
115.767	3.4	word	1	1	2.594
119.17	1.7	confidence	1	n/a	0.712
125.874	3.4	word	1	1	1.854
129.277	1.7	confidence	2	n/a	0.585
131.479	3.4	word	2	2	1.094
134.881	1.7	confidence	2	n/a	0.515
138.484	3.4	word	2	1	1.914
141.885	1.7	confidence	2	n/a	1.218
147.69	3.4	word	1	1	1.975
151.093	1.7	confidence	2	n/a	0.75
155.596	3.4	word	1	1	1.357
158.999	1.7	confidence	2	n/a	0.802
163.201	3.4	word	1	2	2.984
166.604	1.7	confidence	*	n/a	*
169.106	3.4	word	2	2	1.319
172.508	1.7	confidence	2	n/a	1.461
174.91	3.4	word	1	2	1.312
178.312	1.7	confidence	3	n/a	0.548
183.333	3.4	word	1	2	1.642
186.735	1.7	confidence	2	n/a	1.41
193.84	3.4	word	1	1	1.314
197.243	1.7	confidence	2	n/a	0.604
200.545	3.4	word	1	1	2.433
203.947	1.7	confidence	2	n/a	0.556
207.851	3.4	word	1	1	2.139
211.253	1.7	confidence	4	n/a	0.771
212.954	3.4	word	2	2	2.416
216.357	1.7	confidence	2	n/a	0.818
222.278	3.4	word	1	2	1.828
225.68	1.7	confidence	2	n/a	0.618
231.584	3.4	word	1	2	1.625
234.987	1.7	confidence	2	n/a	0.413
237.489	3.4	word	1	1	1.378
240.891	1.7	confidence	4	n/a	1.112
244.494	3.4	word	2	2	2.49
247.895	1.7	confidence	*	n/a	*
252.5	3.4	word	1	1	1.354
255.901	1.7	confidence	3	n/a	0.656
257.703	3.4	word	2	1	1.906
261.106	1.7	confidence	2	n/a	0.879
265.993	3.4	word	1	1	1.663
269.395	1.7	confidence	2	n/a	0.439
271.813	3.4	word	2	2	1.472
275.216	1.7	confidence	2	n/a	1.135
277.234	3.4	word	2	2	2.585
280.636	1.7	confidence	3	n/a	1.322
286.941	3.4	word	1	2	1.791
290.344	1.7	confidence	1	n/a	0.628
293.746	3.4	word	1	2	2.015
297.148	1.7	confidence	2	n/a	0.551
300.551	3.4	word	1	1	1.444
303.953	1.7	confidence	2	n/a	0.728
306.955	3.4	word	2	2	1.373
310.358	1.7	confidence	2	n/a	0.936
312.059	3.4	word	1	1	2.685
315.461	1.7	confidence	2	n/a	1.504
320.682	3.4	word	2	2	1.738
324.084	1.7	confidence	2	n/a	0.724
326.486	3.4	word	1	1	1.476
329.887	1.7	confidence	3	n/a	0.478
333.974	3.4	word	1	2	2.094
337.377	1.7	confidence	2	n/a	1.445
339.495	3.4	word	2	2	2.32
342.898	1.7	confidence	2	n/a	0.776
347.601	3.4	word	1	2	1.318
351.004	1.7	confidence	2	n/a	0.53
357.008	3.4	word	2	2	1.957
360.41	1.7	confidence	2	n/a	1.189
362.812	3.4	word	2	2	2.359
366.215	1.7	confidence	2	n/a	0.774
372.336	3.4	word	1	1	1.935
375.738	1.7	confidence	1	n/a	0.424
378.54	3.4	word	1	1	1.524
381.942	1.7	confidence	2	n/a	0.382
384.628	3.4	word	2	2	1.439
388.031	1.7	confidence	2	n/a	0.901
392.751	3.4	word	1	1	2.17
396.153	1.7	confidence	1	n/a	0.57
399.255	3.4	word	1	2	1.712
402.658	1.7	confidence	1	n/a	0.942
409.563	3.4	word	1	1	1.671
412.965	1.7	confidence	2	n/a	1.188
416.084	3.4	word	2	2	2.0
419.487	1.7	confidence	*	n/a	*
421.272	3.4	word	1	2	1.607
