onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
2.936	3.4	word	*	1	*
6.322	1.7	confidence	*	n/a	*
12.243	3.4	word	*	2	*
15.645	1.7	confidence	*	n/a	*
18.364	3.4	word	1	2	2.924
21.766	1.7	confidence	2	n/a	1.417
26.47	3.4	word	2	2	1.519
29.872	1.7	confidence	2	n/a	0.587
33.776	3.4	word	1	1	1.771
37.178	1.7	confidence	3	n/a	0.525
40.313	3.4	word	2	2	1.805
43.699	1.7	confidence	2	n/a	1.127
49.503	3.4	word	1	1	1.815
52.906	1.7	confidence	4	n/a	0.903
58.109	3.4	word	1	2	2.176
61.512	1.7	confidence	4	n/a	0.586
66.399	3.4	word	2	1	2.555
69.801	1.7	confidence	1	n/a	0.63
72.22	3.4	word	1	2	1.86
75.622	1.7	confidence	2	n/a	0.742
78.624	3.4	word	2	2	1.82
82.027	1.7	confidence	1	n/a	0.598
87.03	3.4	word	2	2	1.765
90.433	1.7	confidence	3	n/a	0.758
92.935	3.4	word	2	1	2.645
96.337	1.7	confidence	1	n/a	0.471
101.04	3.4	word	1	1	2.625
104.443	1.7	confidence	1	n/a	0.471
106.845	3.4	word	1	1	1.853
110.247	1.7	confidence	1	n/a	0.705
114.95	3.4	word	1	1	2.262
118.353	1.7	confidence	2	n/a	0.766
122.556	3.4	word	2	2	2.039
125.959	1.7	confidence	2	n/a	0.916
129.061	3.4	word	2	2	2.128
132.463	1.7	confidence	2	n/a	0.489
134.581	3.4	word	1	2	1.432
137.983	1.7	confidence	2	n/a	0.834
140.786	3.4	word	1	1	2.071
144.188	1.7	confidence	3	n/a	0.528
148.208	3.4	word	1	1	2.344
151.61	1.7	confidence	3	n/a	0.522
154.729	3.4	word	1	2	1.515
158.132	1.7	confidence	2	n/a	0.536
159.933	3.4	word	1	2	1.486
163.335	1.7	confidence	4	n/a	0.444
166.938	3.4	word	1	1	1.199
170.34	1.7	confidence	4	n/a	0.706
172.859	3.4	word	2	1	1.55
176.261	1.7	confidence	2	n/a	0.452
179.663	3.4	word	1	2	1.383
183.066	1.7	confidence	3	n/a	0.528
189.571	3.4	word	1	1	1.092
192.973	1.7	confidence	3	n/a	0.584
194.675	3.4	word	2	1	1.406
198.077	1.7	confidence	2	n/a	0.568
205.198	3.4	word	1	1	1.412
208.601	1.7	confidence	2	n/a	0.397
211.103	3.4	word	2	2	1.667
214.506	1.7	confidence	1	n/a	0.547
216.207	3.4	word	2	1	1.576
219.609	1.7	confidence	3	n/a	0.841
222.028	3.4	word	1	2	1.176
225.43	1.7	confidence	2	n/a	0.629
227.431	3.4	word	1	2	2.123
230.834	1.7	confidence	1	n/a	0.3
234.437	3.4	word	1	2	1.781
237.839	1.7	confidence	2	n/a	0.34
242.142	3.4	word	2	2	2.163
245.545	1.7	confidence	2	n/a	0.471
247.763	3.4	word	2	2	1.909
251.165	1.7	confidence	1	n/a	0.374
254.968	3.4	word	2	1	2.301
258.371	1.7	confidence	2	n/a	0.418
264.675	3.4	word	2	2	1.738
268.078	1.7	confidence	1	n/a	0.389
273.382	3.4	word	2	1	1.121
276.784	1.7	confidence	3	n/a	0.682
278.985	3.4	word	2	2	2.188
282.388	1.7	confidence	2	n/a	0.638
288.893	3.4	word	2	1	1.304
292.295	1.7	confidence	3	n/a	0.532
294.113	3.4	word	1	1	1.876
297.499	1.7	confidence	1	n/a	0.591
300.818	3.4	word	1	1	1.798
304.22	1.7	confidence	1	n/a	1.307
310.325	3.4	word	1	1	2.544
313.727	1.7	confidence	1	n/a	0.298
319.731	3.4	word	1	2	1.261
323.134	1.7	confidence	3	n/a	0.456
327.32	3.4	word	1	1	2.082
330.723	1.7	confidence	2	n/a	0.812
337.644	3.4	word	1	1	1.719
341.047	1.7	confidence	3	n/a	0.511
342.748	3.4	word	1	2	1.147
346.15	1.7	confidence	3	n/a	0.796
352.872	3.4	word	1	1	1.065
356.274	1.7	confidence	4	n/a	0.426
362.979	3.4	word	2	2	1.354
366.365	1.7	confidence	1	n/a	0.48
369.684	3.4	word	1	2	1.101
373.086	1.7	confidence	4	n/a	0.441
376.589	3.4	word	1	1	1.87
379.991	1.7	confidence	2	n/a	0.695
383.394	3.4	word	1	1	2.017
386.796	1.7	confidence	2	n/a	0.653
389.181	3.4	word	1	2	0.896
392.584	1.7	confidence	4	n/a	0.429
394.402	3.4	word	2	1	1.233
397.804	1.7	confidence	2	n/a	0.361
403.625	3.4	word	1	1	2.13
407.027	1.7	confidence	1	n/a	0.298
411.547	3.4	word	2	1	2.014
414.95	1.7	confidence	1	n/a	0.328
420.654	3.4	word	2	2	1.775
424.056	1.7	confidence	2	n/a	0.396
428.159	3.4	word	2	2	1.744
431.562	1.7	confidence	2	n/a	0.443
437.483	3.4	word	1	2	1.655
440.885	1.7	confidence	1	n/a	0.371
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
2.936	3.4	word	*	1	*
6.322	1.7	confidence	*	n/a	*
12.243	3.4	word	*	2	*
15.645	1.7	confidence	*	n/a	*
18.364	3.4	word	1	2	2.924
21.766	1.7	confidence	2	n/a	1.417
26.47	3.4	word	2	2	1.519
29.872	1.7	confidence	2	n/a	0.587
33.776	3.4	word	1	1	1.771
37.178	1.7	confidence	3	n/a	0.525
40.313	3.4	word	2	2	1.805
43.699	1.7	confidence	2	n/a	1.127
49.503	3.4	word	1	1	1.815
52.906	1.7	confidence	4	n/a	0.903
58.109	3.4	word	1	2	2.176
61.512	1.7	confidence	4	n/a	0.586
66.399	3.4	word	2	1	2.555
69.801	1.7	confidence	1	n/a	0.63
72.22	3.4	word	1	2	1.86
75.622	1.7	confidence	2	n/a	0.742
78.624	3.4	word	2	2	1.82
82.027	1.7	confidence	1	n/a	0.598
87.03	3.4	word	2	2	1.765
90.433	1.7	confidence	3	n/a	0.758
92.935	3.4	word	2	1	2.645
96.337	1.7	confidence	1	n/a	0.471
101.04	3.4	word	1	1	2.625
104.443	1.7	confidence	1	n/a	0.471
106.845	3.4	word	1	1	1.853
110.247	1.7	confidence	1	n/a	0.705
114.95	3.4	word	1	1	2.262
118.353	1.7	confidence	2	n/a	0.766
122.556	3.4	word	2	2	2.039
125.959	1.7	confidence	2	n/a	0.916
129.061	3.4	word	2	2	2.128
132.463	1.7	confidence	2	n/a	0.489
134.581	3.4	word	1	2	1.432
137.983	1.7	confidence	2	n/a	0.834
140.786	3.4	word	1	1	2.071
144.188	1.7	confidence	3	n/a	0.528
148.208	3.4	word	1	1	2.344
151.61	1.7	confidence	3	n/a	0.522
154.729	3.4	word	1	2	1.515
158.132	1.7	confidence	2	n/a	0.536
159.933	3.4	word	1	2	1.486
163.335	1.7	confidence	4	n/a	0.444
166.938	3.4	word	1	1	1.199
170.34	1.7	confidence	4	n/a	0.706
172.859	3.4	word	2	1	1.55
176.261	1.7	confidence	2	n/a	0.452
179.663	3.4	word	1	2	1.383
183.066	1.7	confidence	3	n/a	0.528
189.571	3.4	word	1	1	1.092
192.973	1.7	confidence	3	n/a	0.584
194.675	3.4	word	2	1	1.406
198.077	1.7	confidence	2	n/a	0.568
205.198	3.4	word	1	1	1.412
208.601	1.7	confidence	2	n/a	0.397
211.103	3.4	word	2	2	1.667
214.506	1.7	confidence	1	n/a	0.547
216.207	3.4	word	2	1	1.576
219.609	1.7	confidence	3	n/a	0.841
222.028	3.4	word	1	2	1.176
225.43	1.7	confidence	2	n/a	0.629
227.431	3.4	word	1	2	2.123
230.834	1.7	confidence	1	n/a	0.3
234.437	3.4	word	1	2	1.781
237.839	1.7	confidence	2	n/a	0.34
242.142	3.4	word	2	2	2.163
245.545	1.7	confidence	2	n/a	0.471
247.763	3.4	word	2	2	1.909
251.165	1.7	confidence	1	n/a	0.374
254.968	3.4	word	2	1	2.301
258.371	1.7	confidence	2	n/a	0.418
264.675	3.4	word	2	2	1.738
268.078	1.7	confidence	1	n/a	0.389
273.382	3.4	word	2	1	1.121
276.784	1.7	confidence	3	n/a	0.682
278.985	3.4	word	2	2	2.188
282.388	1.7	confidence	2	n/a	0.638
288.893	3.4	word	2	1	1.304
292.295	1.7	confidence	3	n/a	0.532
294.113	3.4	word	1	1	1.876
297.499	1.7	confidence	1	n/a	0.591
300.818	3.4	word	1	1	1.798
304.22	1.7	confidence	1	n/a	1.307
310.325	3.4	word	1	1	2.544
313.727	1.7	confidence	1	n/a	0.298
319.731	3.4	word	1	2	1.261
323.134	1.7	confidence	3	n/a	0.456
327.32	3.4	word	1	1	2.082
330.723	1.7	confidence	2	n/a	0.812
337.644	3.4	word	1	1	1.719
341.047	1.7	confidence	3	n/a	0.511
342.748	3.4	word	1	2	1.147
346.15	1.7	confidence	3	n/a	0.796
352.872	3.4	word	1	1	1.065
356.274	1.7	confidence	4	n/a	0.426
362.979	3.4	word	2	2	1.354
366.365	1.7	confidence	1	n/a	0.48
369.684	3.4	word	1	2	1.101
373.086	1.7	confidence	4	n/a	0.441
376.589	3.4	word	1	1	1.87
379.991	1.7	confidence	2	n/a	0.695
383.394	3.4	word	1	1	2.017
386.796	1.7	confidence	2	n/a	0.653
389.181	3.4	word	1	2	0.896
392.584	1.7	confidence	4	n/a	0.429
394.402	3.4	word	2	1	1.233
397.804	1.7	confidence	2	n/a	0.361
403.625	3.4	word	1	1	2.13
407.027	1.7	confidence	1	n/a	0.298
411.547	3.4	word	2	1	2.014
414.95	1.7	confidence	1	n/a	0.328
420.654	3.4	word	2	2	1.775
424.056	1.7	confidence	2	n/a	0.396
428.159	3.4	word	2	2	1.744
431.562	1.7	confidence	2	n/a	0.443
437.483	3.4	word	1	2	1.655
440.885	1.7	confidence	1	n/a	0.371
