onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
4.82	3.4	word	1	1	1.505
8.222	1.7	confidence	3	n/a	0.859
11.141	3.4	word	2	2	1.176
14.544	1.7	confidence	2	n/a	0.397
16.846	3.4	word	1	2	1.745
20.248	1.7	confidence	1	n/a	0.442
25.652	3.4	word	2	2	1.767
29.054	1.7	confidence	3	n/a	1.443
31.056	3.4	word	1	1	2.131
34.442	1.7	confidence	4	n/a	0.513
39.262	3.4	word	2	2	2.226
42.664	1.7	confidence	2	n/a	0.668
46.467	3.4	word	2	1	2.693
49.869	1.7	confidence	2	n/a	0.649
52.771	3.4	word	1	1	1.009
56.173	1.7	confidence	4	n/a	0.291
60.177	3.4	word	1	1	2.33
63.579	1.7	confidence	1	n/a	0.388
66.481	3.4	word	2	2	1.344
69.884	1.7	confidence	3	n/a	0.531
71.585	3.4	word	2	2	1.683
74.987	1.7	confidence	2	n/a	0.446
77.406	3.4	word	2	1	1.773
80.808	1.7	confidence	3	n/a	0.523
83.41	3.4	word	1	1	3.252
86.812	1.7	confidence	1	n/a	0.553
88.714	3.4	word	1	1	1.471
92.116	1.7	confidence	2	n/a	0.566
99.004	3.4	word	2	1	1.177
102.407	1.7	confidence	3	n/a	1.109
104.725	3.4	word	1	1	1.653
108.128	1.7	confidence	2	n/a	0.928
111.13	3.4	word	2	2	2.108
114.532	1.7	confidence	2	n/a	0.747
119.936	3.4	word	2	1	2.878
123.339	1.7	confidence	1	n/a	0.769
127.258	3.4	word	1	2	1.955
130.66	1.7	confidence	2	n/a	0.537
135.964	3.4	word	1	2	1.472
139.367	1.7	confidence	3	n/a	0.949
142.952	3.4	word	2	1	2.836
146.355	1.7	confidence	2	n/a	0.913
150.875	3.4	word	2	2	2.859
154.277	1.7	confidence	1	n/a	0.595
156.279	3.4	word	1	2	1.915
159.681	1.7	confidence	2	n/a	0.482
161.783	3.4	word	2	2	2.638
165.185	1.7	confidence	1	n/a	0.498
167.186	3.4	word	2	2	2.856
170.589	1.7	confidence	1	n/a	0.489
174.975	3.4	word	1	2	1.779
178.378	1.7	confidence	2	n/a	0.515
180.296	3.4	word	2	2	2.026
183.699	1.7	confidence	2	n/a	0.599
186.0	3.4	word	2	1	1.93
189.403	1.7	confidence	2	n/a	0.672
193.105	3.4	word	2	2	2.023
196.508	1.7	confidence	1	n/a	0.607
200.411	3.4	word	1	1	1.007
203.812	1.7	confidence	4	n/a	0.523
207.616	3.4	word	2	1	2.039
211.018	1.7	confidence	3	n/a	0.451
213.937	3.4	word	1	1	1.715
217.339	1.7	confidence	2	n/a	0.5
221.859	3.4	word	2	2	1.582
225.262	1.7	confidence	1	n/a	0.708
231.783	3.4	word	1	2	1.174
235.185	1.7	confidence	2	n/a	0.49
239.388	3.4	word	1	1	1.778
242.791	1.7	confidence	2	n/a	0.605
244.893	3.4	word	1	2	1.553
248.295	1.7	confidence	1	n/a	0.592
251.58	3.4	word	1	2	1.3
254.983	1.7	confidence	1	n/a	0.446
259.103	3.4	word	2	2	1.751
262.505	1.7	confidence	2	n/a	1.157
267.109	3.4	word	2	2	1.934
270.511	1.7	confidence	2	n/a	0.662
273.713	3.4	word	1	1	1.157
277.116	1.7	confidence	4	n/a	0.369
281.819	3.4	word	1	1	1.762
285.221	1.7	confidence	2	n/a	0.679
288.223	3.4	word	1	1	0.939
291.626	1.7	confidence	3	n/a	0.292
298.715	3.4	word	2	1	2.519
302.117	1.7	confidence	1	n/a	0.573
305.436	3.4	word	2	1	2.257
308.838	1.7	confidence	1	n/a	0.408
313.942	3.4	word	1	1	1.253
317.345	1.7	confidence	2	n/a	0.337
324.166	3.4	word	2	2	1.165
327.568	1.7	confidence	3	n/a	0.47
334.473	3.4	word	1	1	2.623
337.876	1.7	confidence	1	n/a	0.451
343.48	3.4	word	2	1	2.506
346.882	1.7	confidence	2	n/a	0.513
353.887	3.4	word	2	1	2.279
357.29	1.7	confidence	2	n/a	0.695
362.61	3.4	word	1	2	2.169
366.013	1.7	confidence	1	n/a	0.46
368.514	3.4	word	*	1	*
371.917	1.7	confidence	1	n/a	1.14
376.62	3.4	word	2	2	1.841
380.023	1.7	confidence	3	n/a	1.131
382.725	3.4	word	2	2	1.3
386.127	1.7	confidence	3	n/a	0.383
389.329	3.4	word	1	1	1.546
392.732	1.7	confidence	2	n/a	0.667
396.735	3.4	word	1	2	1.256
400.137	1.7	confidence	1	n/a	0.592
406.141	3.4	word	1	1	1.776
409.544	1.7	confidence	1	n/a	0.569
412.746	3.4	word	2	2	1.083
416.149	1.7	confidence	2	n/a	0.376
418.751	3.4	word	2	2	1.996
422.153	1.7	confidence	1	n/a	0.299
428.558	3.4	word	2	1	2.128
431.96	1.7	confidence	2	n/a	0.378
437.364	3.4	word	1	2	1.47
440.766	1.7	confidence	2	n/a	0.601
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
4.82	3.4	word	1	1	1.505
8.222	1.7	confidence	3	n/a	0.859
11.141	3.4	word	2	2	1.176
