onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.118	3.4	word	1	2	2.084
3.504	1.7	confidence	2	n/a	0.803
9.841	3.4	word	2	2	1.88
13.228	1.7	confidence	2	n/a	0.577
17.347	3.4	word	2	2	2.667
20.733	1.7	confidence	2	n/a	0.676
22.434	3.4	word	1	2	2.897
25.837	1.7	confidence	2	n/a	1.021
30.557	3.4	word	1	1	1.76
33.959	1.7	confidence	1	n/a	1.338
39.263	3.4	word	1	1	2.079
42.666	1.7	confidence	1	n/a	1.343
45.968	3.4	word	1	2	1.973
49.371	1.7	confidence	3	n/a	1.278
55.475	3.4	word	2	1	1.989
58.877	1.7	confidence	2	n/a	0.399
62.68	3.4	word	1	1	1.43
66.082	1.7	confidence	3	n/a	0.438
70.685	3.4	word	1	1	1.344
74.088	1.7	confidence	4	n/a	0.509
75.789	3.4	word	2	1	1.733
79.192	1.7	confidence	3	n/a	0.484
86.314	3.4	word	1	1	1.851
89.716	1.7	confidence	2	n/a	0.889
95.42	3.4	word	2	2	2.121
98.823	1.7	confidence	2	n/a	0.843
103.026	3.4	word	1	1	3.165
106.428	1.7	confidence	3	n/a	0.724
109.947	3.4	word	2	1	1.755
113.35	1.7	confidence	2	n/a	0.517
116.752	3.4	word	2	1	1.629
120.155	1.7	confidence	1	n/a	1.353
122.673	3.4	word	1	1	2.274
126.075	1.7	confidence	3	n/a	1.056
127.877	3.4	word	2	1	2.468
131.279	1.7	confidence	1	n/a	0.415
137.184	3.4	word	1	2	1.601
140.586	1.7	confidence	3	n/a	0.792
145.79	3.4	word	1	2	1.259
149.193	1.7	confidence	3	n/a	0.536
155.897	3.4	word	2	1	1.685
159.3	1.7	confidence	2	n/a	0.953
161.702	3.4	word	2	2	1.7
165.104	1.7	confidence	3	n/a	0.331
171.608	3.4	word	2	1	1.403
175.011	1.7	confidence	3	n/a	0.443
180.915	3.4	word	2	2	1.965
184.318	1.7	confidence	2	n/a	0.556
186.719	3.4	word	1	2	2.05
190.121	1.7	confidence	1	n/a	0.444
192.323	3.4	word	2	2	2.275
195.726	1.7	confidence	1	n/a	0.571
199.328	3.4	word	1	1	2.615
202.731	1.7	confidence	1	n/a	0.39
204.732	3.4	word	2	2	2.637
208.135	1.7	confidence	2	n/a	0.934
