onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.918	3.4	word	1	1	1.496
4.32	1.7	confidence	3	n/a	0.556
10.225	3.4	word	2	1	1.135
13.627	1.7	confidence	3	n/a	0.371
16.829	3.4	word	2	1	1.219
20.232	1.7	confidence	2	n/a	0.496
23.734	3.4	word	1	1	1.458
27.136	1.7	confidence	3	n/a	0.519
31.257	3.4	word	2	1	2.043
34.659	1.7	confidence	3	n/a	0.65
37.143	3.4	word	1	1	1.456
40.546	1.7	confidence	3	n/a	0.373
43.365	3.4	word	1	1	2.299
46.767	1.7	confidence	1	n/a	0.433
53.873	3.4	word	2	1	1.357
57.275	1.7	confidence	3	n/a	0.764
64.397	3.4	word	1	2	1.925
67.8	1.7	confidence	2	n/a	0.566
74.204	3.4	word	2	1	1.481
77.606	1.7	confidence	2	n/a	0.485
79.908	3.4	word	1	2	2.068
83.31	1.7	confidence	2	n/a	0.408
87.112	3.4	word	2	2	1.202
90.515	1.7	confidence	3	n/a	0.564
96.837	3.4	word	1	2	1.784
100.239	1.7	confidence	2	n/a	0.669
104.142	3.4	word	1	1	2.143
107.544	1.7	confidence	1	n/a	0.752
110.547	3.4	word	2	1	2.707
113.949	1.7	confidence	*	n/a	*
119.136	3.4	word	1	2	1.667
122.538	1.7	confidence	2	n/a	0.399
124.557	3.4	word	2	1	1.969
127.959	1.7	confidence	3	n/a	0.417
130.761	3.4	word	1	2	1.288
134.163	1.7	confidence	2	n/a	0.522
140.568	3.4	word	1	2	1.626
143.971	1.7	confidence	3	n/a	0.779
146.773	3.4	word	2	2	1.824
150.175	1.7	confidence	*	n/a	*
156.88	3.4	word	2	2	1.199
160.282	1.7	confidence	2	n/a	0.481
164.085	3.4	word	2	1	1.216
167.488	1.7	confidence	2	n/a	0.578
173.008	3.4	word	2	2	1.237
176.41	1.7	confidence	3	n/a	0.359
180.714	3.4	word	2	2	1.625
184.116	1.7	confidence	2	n/a	1.6
189.92	3.4	word	2	2	1.087
193.323	1.7	confidence	3	n/a	0.507
196.225	3.4	word	2	2	1.471
199.627	1.7	confidence	2	n/a	0.413
206.632	3.4	word	2	2	1.162
210.035	1.7	confidence	3	n/a	0.637
213.037	3.4	word	2	1	1.17
216.439	1.7	confidence	3	n/a	0.846
220.242	3.4	word	1	1	1.026
223.644	1.7	confidence	3	n/a	0.612
225.646	3.4	word	1	1	1.138
229.048	1.7	confidence	3	n/a	0.416
234.852	3.4	word	2	2	1.636
238.254	1.7	confidence	1	n/a	0.429
240.657	3.4	word	1	1	1.526
244.059	1.7	confidence	1	n/a	1.141
250.564	3.4	word	1	1	1.055
253.966	1.7	confidence	3	n/a	0.379
259.069	3.4	word	1	2	1.238
262.472	1.7	confidence	2	n/a	0.535
265.274	3.4	word	1	1	1.006
268.677	1.7	confidence	2	n/a	0.31
271.379	3.4	word	2	2	1.065
274.781	1.7	confidence	3	n/a	0.616
277.383	3.4	word	1	1	0.863
280.785	1.7	confidence	4	n/a	0.756
284.288	3.4	word	2	1	2.097
287.69	1.7	confidence	2	n/a	0.528
289.992	3.4	word	1	2	1.075
293.394	1.7	confidence	2	n/a	0.425
297.497	3.4	word	1	1	0.843
