onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.133	3.4	word	2	1	2.057
3.519	1.7	confidence	*	n/a	*
5.354	3.4	word	1	1	0.28
8.74	1.7	confidence	4	n/a	1.026
15.044	3.4	word	2	2	1.676
18.447	1.7	confidence	3	n/a	1.339
22.049	3.4	word	1	1	1.407
25.452	1.7	confidence	4	n/a	0.571
27.67	3.4	word	1	2	1.186
31.073	1.7	confidence	4	n/a	0.616
34.375	3.4	word	1	1	1.497
37.761	1.7	confidence	2	n/a	0.561
42.081	3.4	word	2	2	2.307
45.483	1.7	confidence	1	n/a	0.69
50.803	3.4	word	1	1	2.104
54.206	1.7	confidence	1	n/a	0.482
60.11	3.4	word	1	2	1.688
63.513	1.7	confidence	3	n/a	1.007
65.531	3.4	word	2	2	1.084
68.933	1.7	confidence	2	n/a	1.521
71.035	3.4	word	1	2	2.175
74.437	1.7	confidence	3	n/a	0.475
80.242	3.4	word	1	1	1.141
83.644	1.7	confidence	3	n/a	0.573
86.346	3.4	word	1	2	2.055
89.748	1.7	confidence	2	n/a	0.589
93.051	3.4	word	2	2	1.578
96.453	1.7	confidence	2	n/a	1.177
99.955	3.4	word	1	1	1.971
103.358	1.7	confidence	1	n/a	0.598
106.761	3.4	word	1	2	1.476
110.163	1.7	confidence	3	n/a	0.693
114.666	3.4	word	1	1	1.069
118.069	1.7	confidence	4	n/a	0.547
124.573	3.4	word	1	1	0.814
127.976	1.7	confidence	4	n/a	0.638
130.378	3.4	word	1	2	0.963
133.78	1.7	confidence	3	n/a	0.608
136.282	3.4	word	1	1	1.491
139.684	1.7	confidence	1	n/a	1.348
142.086	3.4	word	2	2	1.946
145.489	1.7	confidence	2	n/a	0.761
150.509	3.4	word	2	2	1.454
153.911	1.7	confidence	3	n/a	0.641
156.413	3.4	word	2	2	1.329
159.799	1.7	confidence	3	n/a	0.592
162.818	3.4	word	2	2	1.098
166.22	1.7	confidence	4	n/a	1.213
172.025	3.4	word	1	1	2.169
175.427	1.7	confidence	4	n/a	0.498
180.147	3.4	word	1	2	1.084
183.549	1.7	confidence	2	n/a	0.463
185.252	3.4	word	2	2	2.179
188.653	1.7	confidence	1	n/a	0.57
192.273	3.4	word	2	2	1.851
195.674	1.7	confidence	*	n/a	*
198.777	3.4	word	1	2	1.119
202.179	1.7	confidence	2	n/a	0.82
204.998	3.4	word	1	1	1.188
208.401	1.7	confidence	2	n/a	0.404
212.203	3.4	word	1	1	2.449
215.606	1.7	confidence	1	n/a	0.532
219.509	3.4	word	2	1	2.057
222.911	1.7	confidence	2	n/a	0.329
228.816	3.4	word	1	2	2.034
232.218	1.7	confidence	3	n/a	0.84
236.921	3.4	word	1	1	1.065
240.324	1.7	confidence	4	n/a	0.569
242.525	3.4	word	2	2	1.785
245.928	1.7	confidence	1	n/a	1.402
247.729	3.4	word	2	2	1.689
251.115	1.7	confidence	1	n/a	0.298
257.837	3.4	word	1	2	2.152
261.238	1.7	confidence	1	n/a	0.511
265.842	3.4	word	1	1	1.182
269.244	1.7	confidence	2	n/a	0.566
275.949	3.4	word	1	1	1.352
279.352	1.7	confidence	1	n/a	1.049
285.457	3.4	word	1	1	0.856
288.859	1.7	confidence	4	n/a	0.404
291.36	3.4	word	2	1	2.154
294.763	1.7	confidence	1	n/a	0.535
298.966	3.4	word	2	1	1.725
302.368	1.7	confidence	*	n/a	*
309.29	3.4	word	2	1	1.852
312.693	1.7	confidence	1	n/a	0.599
314.394	3.4	word	2	1	1.865
317.796	1.7	confidence	3	n/a	0.55
320.215	3.4	word	2	2	1.908
323.617	1.7	confidence	3	n/a	1.12
328.304	3.4	word	2	1	1.197
331.706	1.7	confidence	3	n/a	0.888
338.228	3.4	word	2	1	2.131
341.63	1.7	confidence	*	n/a	*
345.616	3.4	word	2	1	2.432
349.018	1.7	confidence	4	n/a	1.115
354.739	3.4	word	2	2	1.15
358.142	1.7	confidence	1	n/a	0.68
363.346	3.4	word	2	2	2.286
366.748	1.7	confidence	1	n/a	0.259
373.853	3.4	word	1	1	1.161
377.255	1.7	confidence	2	n/a	1.46
380.659	3.4	word	1	1	1.069
384.06	1.7	confidence	2	n/a	0.512
388.164	3.4	word	2	2	2.134
391.566	1.7	confidence	1	n/a	0.891
393.984	3.4	word	1	1	1.359
397.387	1.7	confidence	3	n/a	0.994
399.088	3.4	word	2	1	1.355
402.49	1.7	confidence	2	n/a	1.463
406.71	3.4	word	1	2	2.272
410.113	1.7	confidence	1	n/a	0.275
413.198	3.4	word	1	2	1.039
416.601	1.7	confidence	3	n/a	0.986
419.72	3.4	word	2	2	1.866
423.122	1.7	confidence	1	n/a	1.397
429.127	3.4	word	2	2	1.387
432.529	1.7	confidence	3	n/a	0.898
437.432	3.4	word	2	1	2.017
440.835	1.7	confidence	1	n/a	0.703
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.133	3.4	word	2	1	2.057
3.519	1.7	confidence	*	n/a	*
5.354	3.4	word	1	1	0.28
8.74	1.7	confidence	4	n/a	1.026
15.044	3.4	word	2	2	1.676
18.447	1.7	confidence	3	n/a	1.339
22.049	3.4	word	1	1	1.407
25.452	1.7	confidence	4	n/a	0.571
27.67	3.4	word	1	2	1.186
31.073	1.7	confidence	4	n/a	0.616
34.375	3.4	word	1	1	1.497
37.761	1.7	confidence	2	n/a	0.561
42.081	3.4	word	2	2	2.307
45.483	1.7	confidence	1	n/a	0.69
50.803	3.4	word	1	1	2.104
54.206	1.7	confidence	1	n/a	0.482
60.11	3.4	word	1	2	1.688
63.513	1.7	confidence	3	n/a	1.007
65.531	3.4	word	2	2	1.084
68.933	1.7	confidence	2	n/a	1.521
71.035	3.4	word	1	2	2.175
74.437	1.7	confidence	3	n/a	0.475
80.242	3.4	word	1	1	1.141
83.644	1.7	confidence	3	n/a	0.573
86.346	3.4	word	1	2	2.055
89.748	1.7	confidence	2	n/a	0.589
93.051	3.4	word	2	2	1.578
96.453	1.7	confidence	2	n/a	1.177
99.955	3.4	word	1	1	1.971
103.358	1.7	confidence	1	n/a	0.598
106.761	3.4	word	1	2	1.476
110.163	1.7	confidence	3	n/a	0.693
114.666	3.4	word	1	1	1.069
118.069	1.7	confidence	4	n/a	0.547
124.573	3.4	word	1	1	0.814
127.976	1.7	confidence	4	n/a	0.638
130.378	3.4	word	1	2	0.963
133.78	1.7	confidence	3	n/a	0.608
136.282	3.4	word	1	1	1.491
139.684	1.7	confidence	1	n/a	1.348
142.086	3.4	word	2	2	1.946
145.489	1.7	confidence	2	n/a	0.761
150.509	3.4	word	2	2	1.454
153.911	1.7	confidence	3	n/a	0.641
156.413	3.4	word	2	2	1.329
159.799	1.7	confidence	3	n/a	0.592
162.818	3.4	word	2	2	1.098
166.22	1.7	confidence	4	n/a	1.213
172.025	3.4	word	1	1	2.169
175.427	1.7	confidence	4	n/a	0.498
180.147	3.4	word	1	2	1.084
183.549	1.7	confidence	2	n/a	0.463
185.252	3.4	word	2	2	2.179
188.653	1.7	confidence	1	n/a	0.57
192.273	3.4	word	2	2	1.851
195.674	1.7	confidence	*	n/a	*
198.777	3.4	word	1	2	1.119
202.179	1.7	confidence	2	n/a	0.82
204.998	3.4	word	1	1	1.188
208.401	1.7	confidence	2	n/a	0.404
212.203	3.4	word	1	1	2.449
215.606	1.7	confidence	1	n/a	0.532
219.509	3.4	word	2	1	2.057
222.911	1.7	confidence	2	n/a	0.329
228.816	3.4	word	1	2	2.034
232.218	1.7	confidence	3	n/a	0.84
236.921	3.4	word	1	1	1.065
240.324	1.7	confidence	4	n/a	0.569
242.525	3.4	word	2	2	1.785
245.928	1.7	confidence	1	n/a	1.402
247.729	3.4	word	2	2	1.689
251.115	1.7	confidence	1	n/a	0.298
257.837	3.4	word	1	2	2.152
261.238	1.7	confidence	1	n/a	0.511
265.842	3.4	word	1	1	1.182
269.244	1.7	confidence	2	n/a	0.566
275.949	3.4	word	1	1	1.352
279.352	1.7	confidence	1	n/a	1.049
285.457	3.4	word	1	1	0.856
288.859	1.7	confidence	4	n/a	0.404
291.36	3.4	word	2	1	2.154
294.763	1.7	confidence	1	n/a	0.535
298.966	3.4	word	2	1	1.725
302.368	1.7	confidence	*	n/a	*
309.29	3.4	word	2	1	1.852
312.693	1.7	confidence	1	n/a	0.599
314.394	3.4	word	2	1	1.865
317.796	1.7	confidence	3	n/a	0.55
320.215	3.4	word	2	2	1.908
323.617	1.7	confidence	3	n/a	1.12
328.304	3.4	word	2	1	1.197
331.706	1.7	confidence	3	n/a	0.888
338.228	3.4	word	2	1	2.131
341.63	1.7	confidence	*	n/a	*
345.616	3.4	word	2	1	2.432
349.018	1.7	confidence	4	n/a	1.115
354.739	3.4	word	2	2	1.15
358.142	1.7	confidence	1	n/a	0.68
363.346	3.4	word	2	2	2.286
366.748	1.7	confidence	1	n/a	0.259
373.853	3.4	word	1	1	1.161
377.255	1.7	confidence	2	n/a	1.46
380.659	3.4	word	1	1	1.069
384.06	1.7	confidence	2	n/a	0.512
388.164	3.4	word	2	2	2.134
391.566	1.7	confidence	1	n/a	0.891
393.984	3.4	word	1	1	1.359
397.387	1.7	confidence	3	n/a	0.994
399.088	3.4	word	2	1	1.355
402.49	1.7	confidence	2	n/a	1.463
406.71	3.4	word	1	2	2.272
410.113	1.7	confidence	1	n/a	0.275
413.198	3.4	word	1	2	1.039
416.601	1.7	confidence	3	n/a	0.986
419.72	3.4	word	2	2	1.866
423.122	1.7	confidence	1	n/a	1.397
429.127	3.4	word	2	2	1.387
432.529	1.7	confidence	3	n/a	0.898
437.432	3.4	word	2	1	2.017
440.835	1.7	confidence	1	n/a	0.703
