onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
3.819	3.4	word	1	2	1.896
7.222	1.7	confidence	4	n/a	0.429
14.344	3.4	word	2	2	1.51
17.746	1.7	confidence	3	n/a	0.275
20.248	3.4	word	1	1	1.837
23.651	1.7	confidence	4	n/a	0.258
25.552	3.4	word	1	2	1.662
28.954	1.7	confidence	3	n/a	0.243
33.258	3.4	word	1	1	1.247
36.66	1.7	confidence	4	n/a	0.311
39.562	3.4	word	2	1	1.286
42.964	1.7	confidence	2	n/a	0.246
45.166	3.4	word	2	2	1.801
48.568	1.7	confidence	3	n/a	0.396
50.67	3.4	word	1	1	1.239
54.072	1.7	confidence	4	n/a	0.299
61.094	3.4	word	1	2	2.402
64.496	1.7	confidence	4	n/a	0.806
66.298	3.4	word	1	1	1.526
69.683	1.7	confidence	4	n/a	0.365
72.002	3.4	word	1	1	1.058
75.403	1.7	confidence	4	n/a	0.351
80.107	3.4	word	2	2	2.367
83.51	1.7	confidence	3	n/a	0.37
90.315	3.4	word	1	1	1.283
93.717	1.7	confidence	4	n/a	0.448
95.519	3.4	word	2	1	1.366
98.921	1.7	confidence	3	n/a	0.456
105.726	3.4	word	1	2	1.373
109.112	1.7	confidence	4	n/a	0.403
110.83	3.4	word	2	2	2.292
114.232	1.7	confidence	2	n/a	0.8
120.653	3.4	word	1	2	1.682
124.056	1.7	confidence	4	n/a	0.417
129.259	3.4	word	1	1	1.218
132.662	1.7	confidence	4	n/a	0.27
136.965	3.4	word	1	2	0.877
140.367	1.7	confidence	4	n/a	0.261
144.27	3.4	word	1	2	1.413
147.673	1.7	confidence	3	n/a	0.23
150.675	3.4	word	1	1	1.747
154.077	1.7	confidence	4	n/a	0.388
157.88	3.4	word	2	1	2.222
161.282	1.7	confidence	2	n/a	0.589
163.284	3.4	word	1	2	1.071
166.686	1.7	confidence	2	n/a	0.519
170.373	3.4	word	1	2	2.378
173.775	1.7	confidence	4	n/a	0.367
176.193	3.4	word	2	1	1.908
179.596	1.7	confidence	4	n/a	0.244
183.498	3.4	word	1	1	1.034
186.901	1.7	confidence	4	n/a	0.281
190.02	3.4	word	2	2	1.273
193.422	1.7	confidence	3	n/a	0.303
195.924	3.4	word	1	1	1.533
199.326	1.7	confidence	4	n/a	0.319
204.33	3.4	word	1	2	1.913
207.732	1.7	confidence	3	n/a	0.502
209.434	3.4	word	2	2	2.088
212.836	1.7	confidence	2	n/a	0.992
214.654	3.4	word	1	1	2.373
218.056	1.7	confidence	4	n/a	0.337
224.861	3.4	word	2	1	1.472
228.264	1.7	confidence	3	n/a	0.284
233.668	3.4	word	2	2	1.536
237.07	1.7	confidence	3	n/a	0.807
242.274	3.4	word	1	1	1.121
245.676	1.7	confidence	4	n/a	0.265
248.461	3.4	word	1	1	1.403
251.864	1.7	confidence	*	n/a	*
254.381	3.4	word	1	1	1.392
257.785	1.7	confidence	4	n/a	0.316
259.586	3.4	word	1	1	2.182
262.989	1.7	confidence	4	n/a	0.501
266.992	3.4	word	1	2	1.46
270.393	1.7	confidence	2	n/a	0.254
272.38	3.4	word	1	1	1.413
275.781	1.7	confidence	4	n/a	0.284
279.801	3.4	word	2	2	1.623
283.187	1.7	confidence	4	n/a	0.337
285.605	3.4	word	2	2	1.9
289.007	1.7	confidence	4	n/a	0.575
295.212	3.4	word	1	1	1.139
298.614	1.7	confidence	4	n/a	0.307
300.499	3.4	word	1	1	1.134
303.901	1.7	confidence	4	n/a	0.287
309.222	3.4	word	1	2	2.723
312.624	1.7	confidence	4	n/a	0.428
314.826	3.4	word	2	2	1.847
318.228	1.7	confidence	3	n/a	0.304
322.414	3.4	word	1	1	1.044
325.817	1.7	confidence	4	n/a	0.201
332.038	3.4	word	*	1	*
335.441	1.7	confidence	*	n/a	*
341.662	3.4	word	2	2	1.481
345.064	1.7	confidence	4	n/a	0.302
348.567	3.4	word	1	1	1.737
351.969	1.7	confidence	4	n/a	0.553
354.871	3.4	word	2	2	2.072
358.274	1.7	confidence	3	n/a	0.335
364.978	3.4	word	2	2	2.102
368.38	1.7	confidence	4	n/a	0.354
374.468	3.4	word	1	1	1.028
377.871	1.7	confidence	4	n/a	0.269
381.59	3.4	word	2	2	1.44
384.993	1.7	confidence	3	n/a	0.405
388.912	3.4	word	2	2	1.752
392.315	1.7	confidence	3	n/a	0.579
399.119	3.4	word	1	2	1.174
402.522	1.7	confidence	4	n/a	0.267
407.526	3.4	word	2	2	2.901
410.928	1.7	confidence	4	n/a	1.214
415.631	3.4	word	1	1	1.033
419.017	1.7	confidence	3	n/a	0.3
423.437	3.4	word	1	1	1.16
426.84	1.7	confidence	4	n/a	0.307
428.941	3.4	word	*	1	*
432.344	1.7	confidence	4	n/a	0.354
437.347	3.4	word	1	2	1.332
440.75	1.7	confidence	4	n/a	0.236
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
3.819	3.4	word	1	2	1.896
7.222	1.7	confidence	4	n/a	0.429
14.344	3.4	word	2	2	1.51
17.746	1.7	confidence	3	n/a	0.275
20.248	3.4	word	1	1	1.837
23.651	1.7	confidence	4	n/a	0.258
25.552	3.4	word	1	2	1.662
28.954	1.7	confidence	3	n/a	0.243
33.258	3.4	word	1	1	1.247
36.66	1.7	confidence	4	n/a	0.311
39.562	3.4	word	2	1	1.286
42.964	1.7	confidence	2	n/a	0.246
45.166	3.4	word	2	2	1.801
48.568	1.7	confidence	3	n/a	0.396
50.67	3.4	word	1	1	1.239
54.072	1.7	confidence	4	n/a	0.299
61.094	3.4	word	1	2	2.402
64.496	1.7	confidence	4	n/a	0.806
66.298	3.4	word	1	1	1.526
69.683	1.7	confidence	4	n/a	0.365
72.002	3.4	word	1	1	1.058
75.403	1.7	confidence	4	n/a	0.351
80.107	3.4	word	2	2	2.367
83.51	1.7	confidence	3	n/a	0.37
90.315	3.4	word	1	1	1.283
93.717	1.7	confidence	4	n/a	0.448
95.519	3.4	word	2	1	1.366
98.921	1.7	confidence	3	n/a	0.456
105.726	3.4	word	1	2	1.373
109.112	1.7	confidence	4	n/a	0.403
110.83	3.4	word	2	2	2.292
114.232	1.7	confidence	2	n/a	0.8
120.653	3.4	word	1	2	1.682
124.056	1.7	confidence	4	n/a	0.417
129.259	3.4	word	1	1	1.218
132.662	1.7	confidence	4	n/a	0.27
136.965	3.4	word	1	2	0.877
140.367	1.7	confidence	4	n/a	0.261
144.27	3.4	word	1	2	1.413
147.673	1.7	confidence	3	n/a	0.23
150.675	3.4	word	1	1	1.747
154.077	1.7	confidence	4	n/a	0.388
157.88	3.4	word	2	1	2.222
161.282	1.7	confidence	2	n/a	0.589
163.284	3.4	word	1	2	1.071
166.686	1.7	confidence	2	n/a	0.519
170.373	3.4	word	1	2	2.378
173.775	1.7	confidence	4	n/a	0.367
176.193	3.4	word	2	1	1.908
179.596	1.7	confidence	4	n/a	0.244
183.498	3.4	word	1	1	1.034
186.901	1.7	confidence	4	n/a	0.281
190.02	3.4	word	2	2	1.273
193.422	1.7	confidence	3	n/a	0.303
195.924	3.4	word	1	1	1.533
199.326	1.7	confidence	4	n/a	0.319
204.33	3.4	word	1	2	1.913
207.732	1.7	confidence	3	n/a	0.502
209.434	3.4	word	2	2	2.088
212.836	1.7	confidence	2	n/a	0.992
214.654	3.4	word	1	1	2.373
218.056	1.7	confidence	4	n/a	0.337
224.861	3.4	word	2	1	1.472
228.264	1.7	confidence	3	n/a	0.284
233.668	3.4	word	2	2	1.536
237.07	1.7	confidence	3	n/a	0.807
242.274	3.4	word	1	1	1.121
245.676	1.7	confidence	4	n/a	0.265
248.461	3.4	word	1	1	1.403
251.864	1.7	confidence	*	n/a	*
254.381	3.4	word	1	1	1.392
257.785	1.7	confidence	4	n/a	0.316
259.586	3.4	word	1	1	2.182
262.989	1.7	confidence	4	n/a	0.501
266.992	3.4	word	1	2	1.46
270.393	1.7	confidence	2	n/a	0.254
272.38	3.4	word	1	1	1.413
275.781	1.7	confidence	4	n/a	0.284
279.801	3.4	word	2	2	1.623
283.187	1.7	confidence	4	n/a	0.337
285.605	3.4	word	2	2	1.9
289.007	1.7	confidence	4	n/a	0.575
295.212	3.4	word	1	1	1.139
298.614	1.7	confidence	4	n/a	0.307
300.499	3.4	word	1	1	1.134
303.901	1.7	confidence	4	n/a	0.287
309.222	3.4	word	1	2	2.723
312.624	1.7	confidence	4	n/a	0.428
314.826	3.4	word	2	2	1.847
318.228	1.7	confidence	3	n/a	0.304
322.414	3.4	word	1	1	1.044
325.817	1.7	confidence	4	n/a	0.201
