onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
3.419	3.4	word	1	1	1.064
6.822	1.7	confidence	3	n/a	0.413
13.643	3.4	word	2	2	1.401
17.046	1.7	confidence	2	n/a	0.292
21.849	3.4	word	2	2	1.1
25.252	1.7	confidence	2	n/a	0.907
32.14	3.4	word	2	1	1.81
35.542	1.7	confidence	1	n/a	0.635
41.563	3.4	word	2	1	1.965
44.966	1.7	confidence	2	n/a	0.313
48.969	3.4	word	2	1	1.026
52.371	1.7	confidence	4	n/a	0.353
56.991	3.4	word	1	2	1.728
60.393	1.7	confidence	4	n/a	0.457
67.515	3.4	word	2	1	1.887
70.918	1.7	confidence	1	n/a	0.359
73.92	3.4	word	2	2	1.9
77.322	1.7	confidence	2	n/a	0.281
80.925	3.4	word	1	1	0.784
84.327	1.7	confidence	4	n/a	0.296
90.832	3.4	word	1	1	1.655
94.235	1.7	confidence	4	n/a	0.348
98.738	3.4	word	2	2	1.356
102.14	1.7	confidence	2	n/a	0.586
106.643	3.4	word	1	2	1.005
110.045	1.7	confidence	1	n/a	0.296
113.248	3.4	word	1	1	2.595
116.651	1.7	confidence	4	n/a	0.611
121.354	3.4	word	1	1	1.458
124.756	1.7	confidence	3	n/a	1.194
127.659	3.4	word	1	1	1.246
131.061	1.7	confidence	4	n/a	0.343
135.264	3.4	word	2	1	2.49
138.666	1.7	confidence	1	n/a	0.338
143.069	3.4	word	2	2	1.958
146.472	1.7	confidence	3	n/a	0.529
151.892	3.4	word	2	1	1.078
155.295	1.7	confidence	4	n/a	0.394
157.397	3.4	word	2	2	1.773
160.798	1.7	confidence	4	n/a	0.333
163.701	3.4	word	2	2	1.57
167.104	1.7	confidence	4	n/a	0.271
171.207	3.4	word	1	2	1.669
174.609	1.7	confidence	2	n/a	0.275
180.012	3.4	word	2	2	1.148
183.415	1.7	confidence	3	n/a	0.296
186.017	3.4	word	1	1	1.355
189.419	1.7	confidence	4	n/a	0.281
191.321	3.4	word	2	2	1.282
194.723	1.7	confidence	3	n/a	0.562
197.726	3.4	word	2	1	1.745
201.128	1.7	confidence	3	n/a	0.441
204.43	3.4	word	2	1	1.114
207.833	1.7	confidence	4	n/a	0.402
209.834	3.4	word	2	2	1.235
213.237	1.7	confidence	4	n/a	0.349
217.139	3.4	word	2	2	1.066
220.542	1.7	confidence	3	n/a	0.423
225.245	3.4	word	2	2	0.873
228.648	1.7	confidence	4	n/a	0.63
231.35	3.4	word	2	2	2.017
234.752	1.7	confidence	4	n/a	0.381
241.157	3.4	word	2	1	1.274
244.559	1.7	confidence	4	n/a	0.308
251.063	3.4	word	2	2	1.495
254.466	1.7	confidence	2	n/a	0.586
256.484	3.4	word	2	1	1.077
259.887	1.7	confidence	4	n/a	0.497
263.189	3.4	word	2	2	0.984
266.591	1.7	confidence	4	n/a	0.389
270.511	3.4	word	2	1	0.995
273.913	1.7	confidence	4	n/a	0.394
276.415	3.4	word	2	1	1.864
279.818	1.7	confidence	2	n/a	1.031
281.719	3.4	word	2	1	1.077
285.12	1.7	confidence	4	n/a	0.64
288.324	3.4	word	1	1	1.553
291.726	1.7	confidence	2	n/a	0.377
294.628	3.4	word	2	2	1.767
298.029	1.7	confidence	2	n/a	0.901
305.018	3.4	word	2	1	2.551
308.421	1.7	confidence	*	n/a	*
310.539	3.4	word	2	2	1.665
313.942	1.7	confidence	3	n/a	0.948
317.161	3.4	word	2	2	1.253
320.562	1.7	confidence	4	n/a	1.123
324.583	3.4	word	2	2	1.529
327.985	1.7	confidence	4	n/a	1.234
330.887	3.4	word	2	1	1.0
334.29	1.7	confidence	4	n/a	1.075
339.594	3.4	word	2	2	1.265
342.996	1.7	confidence	4	n/a	0.574
345.298	3.4	word	2	2	0.914
348.7	1.7	confidence	4	n/a	0.918
354.087	3.4	word	1	2	1.977
357.49	1.7	confidence	2	n/a	0.915
359.208	3.4	word	2	2	1.135
362.61	1.7	confidence	4	n/a	0.957
364.628	3.4	word	1	2	1.889
368.03	1.7	confidence	3	n/a	0.85
374.936	3.4	word	1	1	2.073
378.338	1.7	confidence	3	n/a	0.594
382.04	3.4	word	1	2	1.649
385.443	1.7	confidence	2	n/a	0.448
389.262	3.4	word	2	1	1.283
392.665	1.7	confidence	2	n/a	0.307
396.468	3.4	word	2	1	2.166
399.87	1.7	confidence	2	n/a	1.48
405.474	3.4	word	1	1	1.033
408.876	1.7	confidence	4	n/a	0.471
411.179	3.4	word	1	1	2.837
414.581	1.7	confidence	3	n/a	1.058
419.886	3.4	word	2	2	1.13
423.287	1.7	confidence	4	n/a	0.702
425.906	3.4	word	2	2	1.187
429.308	1.7	confidence	4	n/a	0.71
431.61	3.4	word	2	1	1.814
435.012	1.7	confidence	2	n/a	1.091
437.413	3.4	word	2	1	0.986
440.816	1.7	confidence	4	n/a	0.693
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
3.419	3.4	word	1	1	1.064
6.822	1.7	confidence	3	n/a	0.413
13.643	3.4	word	2	2	1.401
17.046	1.7	confidence	2	n/a	0.292
21.849	3.4	word	2	2	1.1
25.252	1.7	confidence	2	n/a	0.907
32.14	3.4	word	2	1	1.81
35.542	1.7	confidence	1	n/a	0.635
41.563	3.4	word	2	1	1.965
44.966	1.7	confidence	2	n/a	0.313
48.969	3.4	word	2	1	1.026
52.371	1.7	confidence	4	n/a	0.353
56.991	3.4	word	1	2	1.728
60.393	1.7	confidence	4	n/a	0.457
67.515	3.4	word	2	1	1.887
70.918	1.7	confidence	1	n/a	0.359
73.92	3.4	word	2	2	1.9
77.322	1.7	confidence	2	n/a	0.281
80.925	3.4	word	1	1	0.784
84.327	1.7	confidence	4	n/a	0.296
90.832	3.4	word	1	1	1.655
94.235	1.7	confidence	4	n/a	0.348
98.738	3.4	word	2	2	1.356
102.14	1.7	confidence	2	n/a	0.586
106.643	3.4	word	1	2	1.005
110.045	1.7	confidence	1	n/a	0.296
113.248	3.4	word	1	1	2.595
116.651	1.7	confidence	4	n/a	0.611
121.354	3.4	word	1	1	1.458
124.756	1.7	confidence	3	n/a	1.194
127.659	3.4	word	1	1	1.246
131.061	1.7	confidence	4	n/a	0.343
135.264	3.4	word	2	1	2.49
138.666	1.7	confidence	1	n/a	0.338
143.069	3.4	word	2	2	1.958
146.472	1.7	confidence	3	n/a	0.529
151.892	3.4	word	2	1	1.078
155.295	1.7	confidence	4	n/a	0.394
157.397	3.4	word	2	2	1.773
160.798	1.7	confidence	4	n/a	0.333
163.701	3.4	word	2	2	1.57
167.104	1.7	confidence	4	n/a	0.271
171.207	3.4	word	1	2	1.669
174.609	1.7	confidence	2	n/a	0.275
180.012	3.4	word	2	2	1.148
183.415	1.7	confidence	3	n/a	0.296
186.017	3.4	word	1	1	1.355
189.419	1.7	confidence	4	n/a	0.281
191.321	3.4	word	2	2	1.282
194.723	1.7	confidence	3	n/a	0.562
197.726	3.4	word	2	1	1.745
201.128	1.7	confidence	3	n/a	0.441
204.43	3.4	word	2	1	1.114
207.833	1.7	confidence	4	n/a	0.402
209.834	3.4	word	2	2	1.235
213.237	1.7	confidence	4	n/a	0.349
217.139	3.4	word	2	2	1.066
220.542	1.7	confidence	3	n/a	0.423
225.245	3.4	word	2	2	0.873
228.648	1.7	confidence	4	n/a	0.63
231.35	3.4	word	2	2	2.017
234.752	1.7	confidence	4	n/a	0.381
241.157	3.4	word	2	1	1.274
244.559	1.7	confidence	4	n/a	0.308
251.063	3.4	word	2	2	1.495
254.466	1.7	confidence	2	n/a	0.586
256.484	3.4	word	2	1	1.077
259.887	1.7	confidence	4	n/a	0.497
263.189	3.4	word	2	2	0.984
266.591	1.7	confidence	4	n/a	0.389
270.511	3.4	word	2	1	0.995
273.913	1.7	confidence	4	n/a	0.394
276.415	3.4	word	2	1	1.864
279.818	1.7	confidence	2	n/a	1.031
281.719	3.4	word	2	1	1.077
285.12	1.7	confidence	4	n/a	0.64
288.324	3.4	word	1	1	1.553
291.726	1.7	confidence	2	n/a	0.377
294.628	3.4	word	2	2	1.767
298.029	1.7	confidence	2	n/a	0.901
305.018	3.4	word	2	1	2.551
308.421	1.7	confidence	*	n/a	*
310.539	3.4	word	2	2	1.665
313.942	1.7	confidence	3	n/a	0.948
317.161	3.4	word	2	2	1.253
320.562	1.7	confidence	4	n/a	1.123
324.583	3.4	word	2	2	1.529
327.985	1.7	confidence	4	n/a	1.234
330.887	3.4	word	2	1	1.0
334.29	1.7	confidence	4	n/a	1.075
339.594	3.4	word	2	2	1.265
342.996	1.7	confidence	4	n/a	0.574
345.298	3.4	word	2	2	0.914
348.7	1.7	confidence	4	n/a	0.918
354.087	3.4	word	1	2	1.977
357.49	1.7	confidence	2	n/a	0.915
359.208	3.4	word	2	2	1.135
362.61	1.7	confidence	4	n/a	0.957
364.628	3.4	word	1	2	1.889
368.03	1.7	confidence	3	n/a	0.85
374.936	3.4	word	1	1	2.073
378.338	1.7	confidence	3	n/a	0.594
382.04	3.4	word	1	2	1.649
385.443	1.7	confidence	2	n/a	0.448
389.262	3.4	word	2	1	1.283
392.665	1.7	confidence	2	n/a	0.307
396.468	3.4	word	2	1	2.166
399.87	1.7	confidence	2	n/a	1.48
405.474	3.4	word	1	1	1.033
408.876	1.7	confidence	4	n/a	0.471
411.179	3.4	word	1	1	2.837
414.581	1.7	confidence	3	n/a	1.058
419.886	3.4	word	2	2	1.13
423.287	1.7	confidence	4	n/a	0.702
425.906	3.4	word	2	2	1.187
429.308	1.7	confidence	4	n/a	0.71
431.61	3.4	word	2	1	1.814
435.012	1.7	confidence	2	n/a	1.091
437.413	3.4	word	2	1	0.986
440.816	1.7	confidence	4	n/a	0.693
