onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.718	3.4	word	2	2	2.319
4.12	1.7	confidence	1	n/a	0.49
6.538	3.4	word	2	1	0.86
9.94	1.7	confidence	4	n/a	0.399
12.442	3.4	word	2	1	1.617
15.845	1.7	confidence	3	n/a	0.519
22.85	3.4	word	2	2	0.869
26.252	1.7	confidence	4	n/a	0.376
28.271	3.4	word	2	2	2.117
31.673	1.7	confidence	3	n/a	1.334
34.592	3.4	word	2	1	1.671
37.994	1.7	confidence	2	n/a	0.61
44.198	3.4	word	2	2	1.225
47.601	1.7	confidence	4	n/a	0.359
49.419	3.4	word	2	1	2.267
52.805	1.7	confidence	2	n/a	0.725
56.724	3.4	word	2	2	1.704
60.126	1.7	confidence	3	n/a	1.249
64.33	3.4	word	2	1	1.569
67.732	1.7	confidence	2	n/a	0.87
70.834	3.4	word	2	2	2.144
74.237	1.7	confidence	*	n/a	*
78.14	3.4	word	2	2	1.699
81.525	1.7	confidence	3	n/a	0.735
86.245	3.4	word	2	1	1.879
89.648	1.7	confidence	3	n/a	1.335
93.167	3.4	word	2	1	1.081
96.569	1.7	confidence	3	n/a	0.734
103.357	3.4	word	2	2	0.786
106.76	1.7	confidence	3	n/a	0.738
111.48	3.4	word	2	2	0.868
114.882	1.7	confidence	4	n/a	0.664
120.987	3.4	word	2	1	1.837
124.389	1.7	confidence	1	n/a	0.286
127.374	3.4	word	2	1	1.005
130.777	1.7	confidence	4	n/a	0.457
132.995	3.4	word	2	2	1.171
136.398	1.7	confidence	3	n/a	0.538
141.385	3.4	word	2	2	1.633
144.787	1.7	confidence	2	n/a	1.199
150.008	3.4	word	1	1	2.412
153.41	1.7	confidence	3	n/a	1.047
155.294	3.4	word	2	2	1.67
158.697	1.7	confidence	4	n/a	0.488
162.517	3.4	word	2	1	1.474
165.919	1.7	confidence	4	n/a	0.689
170.222	3.4	word	*	2	*
173.624	1.7	confidence	4	n/a	0.411
179.845	3.4	word	2	1	1.392
183.248	1.7	confidence	3	n/a	0.588
188.452	3.4	word	1	1	0.878
191.854	1.7	confidence	4	n/a	0.363
196.858	3.4	word	2	2	0.975
200.26	1.7	confidence	3	n/a	0.419
201.961	3.4	word	2	2	2.111
205.364	1.7	confidence	3	n/a	0.783
207.482	3.4	word	2	1	1.35
210.885	1.7	confidence	2	n/a	0.493
217.69	3.4	word	2	2	1.187
221.092	1.7	confidence	3	n/a	0.637
222.793	3.4	word	2	2	1.587
226.196	1.7	confidence	2	n/a	1.077
233.017	3.4	word	2	1	1.045
236.42	1.7	confidence	3	n/a	1.05
243.525	3.4	word	1	2	2.426
246.911	1.7	confidence	1	n/a	0.747
248.728	3.4	word	1	1	1.892
252.131	1.7	confidence	4	n/a	0.631
254.333	3.4	word	2	2	1.17
257.735	1.7	confidence	3	n/a	0.615
262.738	3.4	word	2	2	1.276
266.141	1.7	confidence	3	n/a	0.33
269.844	3.4	word	2	2	1.018
273.246	1.7	confidence	4	n/a	0.284
278.65	3.4	word	2	2	1.108
282.052	1.7	confidence	3	n/a	0.399
283.854	3.4	word	2	1	1.656
287.256	1.7	confidence	2	n/a	0.331
292.56	3.4	word	2	2	1.059
295.962	1.7	confidence	2	n/a	1.206
300.265	3.4	word	1	1	1.544
303.668	1.7	confidence	4	n/a	0.367
307.687	3.4	word	2	2	1.097
311.09	1.7	confidence	4	n/a	0.79
312.991	3.4	word	2	1	1.578
316.393	1.7	confidence	4	n/a	0.312
320.396	3.4	word	2	2	1.031
323.799	1.7	confidence	4	n/a	0.343
326.701	3.4	word	2	2	0.973
330.103	1.7	confidence	4	n/a	0.409
332.605	3.4	word	2	1	0.933
336.008	1.7	confidence	1	n/a	0.292
337.809	3.4	word	*	1	*
341.211	1.7	confidence	1	n/a	0.714
347.916	3.4	word	2	2	0.916
351.318	1.7	confidence	4	n/a	0.31
355.021	3.4	word	2	2	1.737
358.424	1.7	confidence	2	n/a	0.759
362.827	3.4	word	2	1	0.886
366.229	1.7	confidence	1	n/a	0.75
368.231	3.4	word	1	1	1.339
371.633	1.7	confidence	4	n/a	0.769
374.151	3.4	word	2	1	1.773
377.554	1.7	confidence	1	n/a	0.456
384.359	3.4	word	1	1	0.863
387.761	1.7	confidence	4	n/a	0.31
390.564	3.4	word	1	1	0.912
393.966	1.7	confidence	4	n/a	0.341
399.47	3.4	word	1	2	1.742
402.872	1.7	confidence	2	n/a	0.53
405.173	3.4	word	1	1	0.847
408.576	1.7	confidence	4	n/a	0.284
414.981	3.4	word	1	2	2.014
418.383	1.7	confidence	1	n/a	0.445
424.588	3.4	word	1	1	1.323
427.99	1.7	confidence	4	n/a	0.301
431.893	3.4	word	1	1	1.585
435.294	1.7	confidence	3	n/a	0.38
437.38	3.4	word	2	1	1.308
440.783	1.7	confidence	3	n/a	0.559
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.718	3.4	word	2	2	2.319
4.12	1.7	confidence	1	n/a	0.49
6.538	3.4	word	2	1	0.86
9.94	1.7	confidence	4	n/a	0.399
12.442	3.4	word	2	1	1.617
15.845	1.7	confidence	3	n/a	0.519
22.85	3.4	word	2	2	0.869
26.252	1.7	confidence	4	n/a	0.376
28.271	3.4	word	2	2	2.117
31.673	1.7	confidence	3	n/a	1.334
34.592	3.4	word	2	1	1.671
37.994	1.7	confidence	2	n/a	0.61
44.198	3.4	word	2	2	1.225
47.601	1.7	confidence	4	n/a	0.359
49.419	3.4	word	2	1	2.267
52.805	1.7	confidence	2	n/a	0.725
