onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
5.321	3.4	word	1	1	0.848
8.723	1.7	confidence	4	n/a	0.437
11.041	3.4	word	1	2	0.889
14.444	1.7	confidence	3	n/a	0.681
18.447	3.4	word	1	1	0.762
21.849	1.7	confidence	4	n/a	0.376
24.852	3.4	word	1	1	0.711
28.254	1.7	confidence	3	n/a	0.41
30.539	3.4	word	2	1	1.425
33.942	1.7	confidence	2	n/a	0.455
37.161	3.4	word	2	2	1.037
40.562	1.7	confidence	3	n/a	0.557
42.665	3.4	word	1	2	0.773
46.067	1.7	confidence	3	n/a	0.724
49.67	3.4	word	1	1	0.719
53.072	1.7	confidence	4	n/a	0.316
55.974	3.4	word	1	1	1.194
59.377	1.7	confidence	3	n/a	0.338
63.379	3.4	word	2	2	1.136
66.782	1.7	confidence	*	n/a	*
71.285	3.4	word	1	2	0.826
74.688	1.7	confidence	3	n/a	0.521
81.793	3.4	word	2	1	2.273
85.195	1.7	confidence	3	n/a	1.029
89.998	3.4	word	2	2	1.111
93.401	1.7	confidence	2	n/a	0.853
95.803	3.4	word	2	1	3.213
99.205	1.7	confidence	2	n/a	1.513
101.307	3.4	word	1	2	1.37
104.709	1.7	confidence	3	n/a	0.402
110.113	3.4	word	1	1	0.81
113.516	1.7	confidence	4	n/a	0.538
118.019	3.4	word	2	2	1.021
121.421	1.7	confidence	2	n/a	0.562
126.825	3.4	word	1	2	1.027
130.227	1.7	confidence	3	n/a	0.785
132.146	3.4	word	1	2	1.227
135.548	1.7	confidence	3	n/a	0.551
139.451	3.4	word	1	1	0.879
142.853	1.7	confidence	4	n/a	0.494
149.375	3.4	word	1	2	0.813
152.777	1.7	confidence	3	n/a	1.294
158.081	3.4	word	1	2	0.836
161.483	1.7	confidence	3	n/a	0.481
164.085	3.4	word	1	1	0.765
167.488	1.7	confidence	3	n/a	0.432
174.392	3.4	word	2	1	1.812
177.795	1.7	confidence	2	n/a	0.86
181.598	3.4	word	1	1	1.0
185.0	1.7	confidence	3	n/a	0.538
190.304	3.4	word	1	2	0.748
193.707	1.7	confidence	3	n/a	0.356
199.711	3.4	word	2	1	1.248
203.114	1.7	confidence	3	n/a	0.651
206.416	3.4	word	2	2	1.147
209.818	1.7	confidence	2	n/a	0.491
214.221	3.4	word	1	2	1.391
217.623	1.7	confidence	3	n/a	0.342
220.926	3.4	word	1	1	0.735
224.329	1.7	confidence	4	n/a	0.315
227.531	3.4	word	1	1	0.798
230.934	1.7	confidence	3	n/a	0.283
237.438	3.4	word	1	1	0.961
240.841	1.7	confidence	4	n/a	0.343
242.859	3.4	word	1	2	0.843
246.261	1.7	confidence	3	n/a	0.295
248.263	3.4	word	1	1	1.062
251.665	1.7	confidence	4	n/a	0.408
253.349	3.4	word	1	2	2.351
256.752	1.7	confidence	3	n/a	0.415
260.554	3.4	word	1	1	1.159
263.957	1.7	confidence	3	n/a	0.399
265.875	3.4	word	1	1	1.164
269.278	1.7	confidence	3	n/a	0.832
273.881	3.4	word	1	2	0.713
277.284	1.7	confidence	3	n/a	0.12
282.888	3.4	word	1	1	0.697
286.29	1.7	confidence	4	n/a	0.423
288.992	3.4	word	1	2	1.389
292.394	1.7	confidence	3	n/a	0.278
297.498	3.4	word	1	1	1.052
300.9	1.7	confidence	3	n/a	0.299
303.519	3.4	word	1	2	0.961
306.921	1.7	confidence	3	n/a	0.279
309.84	3.4	word	1	2	1.194
313.243	1.7	confidence	4	n/a	0.285
317.946	3.4	word	1	1	1.174
321.349	1.7	confidence	2	n/a	0.443
327.736	3.4	word	1	1	0.706
331.139	1.7	confidence	4	n/a	0.226
334.858	3.4	word	1	2	0.708
338.261	1.7	confidence	3	n/a	0.406
341.463	3.4	word	1	1	0.685
344.866	1.7	confidence	4	n/a	0.335
347.784	3.4	word	2	2	0.98
351.187	1.7	confidence	2	n/a	0.413
354.189	3.4	word	1	2	0.951
357.591	1.7	confidence	3	n/a	0.641
361.794	3.4	word	1	1	0.753
365.197	1.7	confidence	4	n/a	0.459
367.498	3.4	word	1	1	0.744
370.901	1.7	confidence	4	n/a	0.403
375.621	3.4	word	1	2	1.056
379.023	1.7	confidence	3	n/a	0.579
381.926	3.4	word	1	1	1.038
385.328	1.7	confidence	3	n/a	0.321
392.233	3.4	word	1	1	1.106
395.635	1.7	confidence	3	n/a	0.327
399.538	3.4	word	2	2	1.432
402.941	1.7	confidence	3	n/a	0.325
405.442	3.4	word	1	1	1.123
408.828	1.7	confidence	2	n/a	0.292
415.65	3.4	word	1	2	1.037
419.052	1.7	confidence	4	n/a	0.468
423.155	3.4	word	2	2	1.039
426.557	1.7	confidence	*	n/a	*
428.542	3.4	word	2	2	1.117
431.945	1.7	confidence	2	n/a	1.016
437.365	3.4	word	1	2	0.838
440.768	1.7	confidence	3	n/a	0.346
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
5.321	3.4	word	1	1	0.848
8.723	1.7	confidence	4	n/a	0.437
11.041	3.4	word	1	2	0.889
14.444	1.7	confidence	3	n/a	0.681
18.447	3.4	word	1	1	0.762
21.849	1.7	confidence	4	n/a	0.376
24.852	3.4	word	1	1	0.711
28.254	1.7	confidence	3	n/a	0.41
30.539	3.4	word	2	1	1.425
33.942	1.7	confidence	2	n/a	0.455
37.161	3.4	word	2	2	1.037
40.562	1.7	confidence	3	n/a	0.557
42.665	3.4	word	1	2	0.773
46.067	1.7	confidence	3	n/a	0.724
49.67	3.4	word	1	1	0.719
53.072	1.7	confidence	4	n/a	0.316
55.974	3.4	word	1	1	1.194
59.377	1.7	confidence	3	n/a	0.338
63.379	3.4	word	2	2	1.136
66.782	1.7	confidence	*	n/a	*
71.285	3.4	word	1	2	0.826
74.688	1.7	confidence	3	n/a	0.521
81.793	3.4	word	2	1	2.273
85.195	1.7	confidence	3	n/a	1.029
89.998	3.4	word	2	2	1.111
93.401	1.7	confidence	2	n/a	0.853
