onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.818	3.4	word	1	1	0.715
4.22	1.7	confidence	4	n/a	0.255
8.14	3.4	word	1	2	1.505
11.526	1.7	confidence	2	n/a	1.325
13.944	3.4	word	1	1	0.918
17.347	1.7	confidence	4	n/a	0.296
20.849	3.4	word	1	1	0.574
24.252	1.7	confidence	4	n/a	0.272
28.255	3.4	word	2	2	1.549
31.657	1.7	confidence	3	n/a	0.388
36.36	3.4	word	1	1	0.747
39.763	1.7	confidence	4	n/a	0.29
41.564	3.4	word	1	1	0.633
44.966	1.7	confidence	4	n/a	0.244
48.969	3.4	word	2	2	0.927
52.372	1.7	confidence	3	n/a	0.457
54.273	3.4	word	1	2	0.72
57.676	1.7	confidence	3	n/a	0.295
62.078	3.4	word	1	1	0.766
65.481	1.7	confidence	4	n/a	0.453
72.203	3.4	word	1	2	0.728
75.605	1.7	confidence	4	n/a	0.208
81.71	3.4	word	1	1	0.799
85.112	1.7	confidence	*	n/a	*
88.815	3.4	word	2	2	1.261
92.217	1.7	confidence	2	n/a	0.321
95.236	3.4	word	1	1	1.248
98.639	1.7	confidence	2	n/a	0.296
100.94	3.4	word	1	1	0.965
104.326	1.7	confidence	4	n/a	0.309
108.646	3.4	word	1	1	0.993
112.048	1.7	confidence	3	n/a	0.338
113.849	3.4	word	1	1	1.338
117.252	1.7	confidence	3	n/a	0.548
119.153	3.4	word	1	1	1.039
122.556	1.7	confidence	3	n/a	0.352
124.657	3.4	word	2	1	1.635
128.059	1.7	confidence	2	n/a	0.447
129.861	3.4	word	2	1	1.061
133.247	1.7	confidence	3	n/a	0.736
135.265	3.4	word	2	2	1.915
138.667	1.7	confidence	2	n/a	0.798
142.871	3.4	word	2	1	1.267
146.273	1.7	confidence	3	n/a	0.324
149.175	3.4	word	2	2	0.987
152.577	1.7	confidence	4	n/a	0.287
157.981	3.4	word	2	2	1.116
161.384	1.7	confidence	3	n/a	0.701
167.589	3.4	word	1	1	1.089
170.991	1.7	confidence	4	n/a	0.305
175.711	3.4	word	2	2	2.002
179.113	1.7	confidence	1	n/a	0.321
181.515	3.4	word	2	2	0.963
184.917	1.7	confidence	*	n/a	*
191.105	3.4	word	1	2	0.905
194.508	1.7	confidence	4	n/a	0.402
200.729	3.4	word	1	1	0.833
204.131	1.7	confidence	3	n/a	0.493
205.965	3.4	word	1	1	1.659
209.318	1.7	confidence	3	n/a	0.601
216.44	3.4	word	1	2	1.543
219.842	1.7	confidence	2	n/a	0.759
225.046	3.4	word	2	1	1.374
228.449	1.7	confidence	2	n/a	0.373
235.254	3.4	word	1	1	0.804
238.656	1.7	confidence	4	n/a	0.663
242.559	3.4	word	2	2	1.636
245.961	1.7	confidence	2	n/a	0.453
248.046	3.4	word	1	1	0.851
251.449	1.7	confidence	4	n/a	0.317
258.27	3.4	word	1	2	1.536
261.673	1.7	confidence	3	n/a	0.424
266.877	3.4	word	1	1	2.109
270.279	1.7	confidence	3	n/a	0.429
271.98	3.4	word	2	2	1.305
275.383	1.7	confidence	4	n/a	0.72
277.601	3.4	word	1	2	1.533
281.003	1.7	confidence	3	n/a	0.286
283.005	3.4	word	1	1	1.023
286.407	1.7	confidence	3	n/a	0.342
288.091	3.4	word	2	2	1.567
291.494	1.7	confidence	2	n/a	0.571
295.313	3.4	word	2	1	1.421
298.716	1.7	confidence	3	n/a	0.384
304.22	3.4	word	1	2	1.101
307.622	1.7	confidence	4	n/a	0.305
312.626	3.4	word	1	2	0.883
316.027	1.7	confidence	4	n/a	0.328
319.931	3.4	word	1	1	1.851
323.334	1.7	confidence	2	n/a	0.32
326.119	3.4	word	1	1	1.027
329.522	1.7	confidence	4	n/a	0.452
332.022	3.4	word	1	1	0.831
335.426	1.7	confidence	4	n/a	0.274
340.446	3.4	word	2	2	1.876
343.848	1.7	confidence	2	n/a	0.276
346.034	3.4	word	1	2	1.461
349.436	1.7	confidence	2	n/a	0.501
355.857	3.4	word	1	2	0.971
359.26	1.7	confidence	4	n/a	0.462
366.064	3.4	word	1	2	0.678
369.467	1.7	confidence	1	n/a	0.473
372.586	3.4	word	2	2	2.586
375.988	1.7	confidence	3	n/a	1.266
378.49	3.4	word	1	1	1.262
381.892	1.7	confidence	4	n/a	0.293
388.697	3.4	word	1	1	1.55
392.099	1.7	confidence	4	n/a	0.306
397.42	3.4	word	1	2	1.1
400.823	1.7	confidence	3	n/a	0.313
404.525	3.4	word	1	2	1.323
407.928	1.7	confidence	1	n/a	0.263
412.215	3.4	word	1	2	2.137
415.617	1.7	confidence	3	n/a	0.368
418.536	3.4	word	1	1	0.977
421.938	1.7	confidence	2	n/a	0.818
428.943	3.4	word	1	2	0.926
432.346	1.7	confidence	2	n/a	0.667
437.366	3.4	word	1	2	1.224
440.768	1.7	confidence	1	n/a	0.296
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.818	3.4	word	1	1	0.715
4.22	1.7	confidence	4	n/a	0.255
8.14	3.4	word	1	2	1.505
11.526	1.7	confidence	2	n/a	1.325
13.944	3.4	word	1	1	0.918
17.347	1.7	confidence	4	n/a	0.296
20.849	3.4	word	1	1	0.574
24.252	1.7	confidence	4	n/a	0.272
28.255	3.4	word	2	2	1.549
31.657	1.7	confidence	3	n/a	0.388
36.36	3.4	word	1	1	0.747
39.763	1.7	confidence	4	n/a	0.29
41.564	3.4	word	1	1	0.633
44.966	1.7	confidence	4	n/a	0.244
48.969	3.4	word	2	2	0.927
52.372	1.7	confidence	3	n/a	0.457
54.273	3.4	word	1	2	0.72
57.676	1.7	confidence	3	n/a	0.295
62.078	3.4	word	1	1	0.766
65.481	1.7	confidence	4	n/a	0.453
72.203	3.4	word	1	2	0.728
75.605	1.7	confidence	4	n/a	0.208
81.71	3.4	word	1	1	0.799
85.112	1.7	confidence	*	n/a	*
88.815	3.4	word	2	2	1.261
92.217	1.7	confidence	2	n/a	0.321
95.236	3.4	word	1	1	1.248
98.639	1.7	confidence	2	n/a	0.296
100.94	3.4	word	1	1	0.965
104.326	1.7	confidence	4	n/a	0.309
108.646	3.4	word	1	1	0.993
112.048	1.7	confidence	3	n/a	0.338
113.849	3.4	word	1	1	1.338
117.252	1.7	confidence	3	n/a	0.548
119.153	3.4	word	1	1	1.039
122.556	1.7	confidence	3	n/a	0.352
124.657	3.4	word	2	1	1.635
128.059	1.7	confidence	2	n/a	0.447
129.861	3.4	word	2	1	1.061
133.247	1.7	confidence	3	n/a	0.736
135.265	3.4	word	2	2	1.915
138.667	1.7	confidence	2	n/a	0.798
142.871	3.4	word	2	1	1.267
146.273	1.7	confidence	3	n/a	0.324
149.175	3.4	word	2	2	0.987
152.577	1.7	confidence	4	n/a	0.287
157.981	3.4	word	2	2	1.116
161.384	1.7	confidence	3	n/a	0.701
167.589	3.4	word	1	1	1.089
170.991	1.7	confidence	4	n/a	0.305
175.711	3.4	word	2	2	2.002
179.113	1.7	confidence	1	n/a	0.321
181.515	3.4	word	2	2	0.963
184.917	1.7	confidence	*	n/a	*
191.105	3.4	word	1	2	0.905
194.508	1.7	confidence	4	n/a	0.402
200.729	3.4	word	1	1	0.833
204.131	1.7	confidence	3	n/a	0.493
205.965	3.4	word	1	1	1.659
209.318	1.7	confidence	3	n/a	0.601
216.44	3.4	word	1	2	1.543
219.842	1.7	confidence	2	n/a	0.759
225.046	3.4	word	2	1	1.374
228.449	1.7	confidence	2	n/a	0.373
235.254	3.4	word	1	1	0.804
238.656	1.7	confidence	4	n/a	0.663
242.559	3.4	word	2	2	1.636
245.961	1.7	confidence	2	n/a	0.453
248.046	3.4	word	1	1	0.851
251.449	1.7	confidence	4	n/a	0.317
258.27	3.4	word	1	2	1.536
261.673	1.7	confidence	3	n/a	0.424
266.877	3.4	word	1	1	2.109
270.279	1.7	confidence	3	n/a	0.429
271.98	3.4	word	2	2	1.305
275.383	1.7	confidence	4	n/a	0.72
277.601	3.4	word	1	2	1.533
281.003	1.7	confidence	3	n/a	0.286
283.005	3.4	word	1	1	1.023
286.407	1.7	confidence	3	n/a	0.342
288.091	3.4	word	2	2	1.567
291.494	1.7	confidence	2	n/a	0.571
295.313	3.4	word	2	1	1.421
298.716	1.7	confidence	3	n/a	0.384
304.22	3.4	word	1	2	1.101
307.622	1.7	confidence	4	n/a	0.305
312.626	3.4	word	1	2	0.883
316.027	1.7	confidence	4	n/a	0.328
319.931	3.4	word	1	1	1.851
323.334	1.7	confidence	2	n/a	0.32
326.119	3.4	word	1	1	1.027
329.522	1.7	confidence	4	n/a	0.452
332.022	3.4	word	1	1	0.831
335.426	1.7	confidence	4	n/a	0.274
340.446	3.4	word	2	2	1.876
343.848	1.7	confidence	2	n/a	0.276
346.034	3.4	word	1	2	1.461
349.436	1.7	confidence	2	n/a	0.501
355.857	3.4	word	1	2	0.971
359.26	1.7	confidence	4	n/a	0.462
366.064	3.4	word	1	2	0.678
369.467	1.7	confidence	1	n/a	0.473
372.586	3.4	word	2	2	2.586
375.988	1.7	confidence	3	n/a	1.266
378.49	3.4	word	1	1	1.262
381.892	1.7	confidence	4	n/a	0.293
388.697	3.4	word	1	1	1.55
392.099	1.7	confidence	4	n/a	0.306
397.42	3.4	word	1	2	1.1
400.823	1.7	confidence	3	n/a	0.313
404.525	3.4	word	1	2	1.323
407.928	1.7	confidence	1	n/a	0.263
412.215	3.4	word	1	2	2.137
415.617	1.7	confidence	3	n/a	0.368
418.536	3.4	word	1	1	0.977
421.938	1.7	confidence	2	n/a	0.818
428.943	3.4	word	1	2	0.926
432.346	1.7	confidence	2	n/a	0.667
437.366	3.4	word	1	2	1.224
440.768	1.7	confidence	1	n/a	0.296
