onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
2.32	3.4	word	2	2	1.84
5.721	1.7	confidence	*	n/a	*
8.725	3.4	word	2	1	1.817
12.126	1.7	confidence	3	n/a	1.354
16.229	3.4	word	2	2	1.266
19.631	1.7	confidence	3	n/a	0.458
23.935	3.4	word	1	1	1.388
27.337	1.7	confidence	3	n/a	0.861
31.941	3.4	word	1	1	1.619
35.343	1.7	confidence	2	n/a	1.037
37.628	3.4	word	2	2	1.707
41.031	1.7	confidence	*	n/a	*
44.449	3.4	word	1	1	1.511
47.852	1.7	confidence	4	n/a	0.285
50.053	3.4	word	1	2	1.089
53.456	1.7	confidence	3	n/a	0.967
57.158	3.4	word	1	1	1.15
60.561	1.7	confidence	4	n/a	0.33
62.662	3.4	word	1	1	1.289
66.065	1.7	confidence	3	n/a	0.844
71.452	3.4	word	2	1	2.259
74.855	1.7	confidence	*	n/a	*
79.575	3.4	word	2	2	1.656
82.977	1.7	confidence	3	n/a	0.498
86.08	3.4	word	1	1	1.674
89.482	1.7	confidence	1	n/a	0.934
91.484	3.4	word	1	2	1.15
94.886	1.7	confidence	2	n/a	0.364
100.59	3.4	word	2	1	2.097
103.992	1.7	confidence	1	n/a	0.29
110.114	3.4	word	1	1	0.643
113.516	1.7	confidence	3	n/a	0.281
118.737	3.4	word	1	1	1.879
122.139	1.7	confidence	2	n/a	0.345
124.34	3.4	word	1	2	1.294
127.743	1.7	confidence	2	n/a	0.946
132.846	3.4	word	2	1	1.065
136.249	1.7	confidence	4	n/a	0.319
139.051	3.4	word	1	2	1.917
142.454	1.7	confidence	1	n/a	1.022
145.856	3.4	word	2	2	2.653
149.258	1.7	confidence	3	n/a	0.475
153.061	3.4	word	1	1	1.032
156.464	1.7	confidence	4	n/a	0.363
160.967	3.4	word	1	1	2.067
164.369	1.7	confidence	1	n/a	0.464
170.874	3.4	word	1	1	1.647
174.276	1.7	confidence	4	n/a	0.375
180.981	3.4	word	1	1	0.841
184.383	1.7	confidence	4	n/a	0.299
189.788	3.4	word	1	1	1.968
193.19	1.7	confidence	2	n/a	0.324
198.294	3.4	word	1	2	1.277
201.695	1.7	confidence	1	n/a	0.383
204.215	3.4	word	1	1	1.137
207.616	1.7	confidence	3	n/a	0.372
212.521	3.4	word	2	2	1.465
215.923	1.7	confidence	3	n/a	1.178
218.025	3.4	word	1	2	1.113
221.427	1.7	confidence	3	n/a	0.308
224.629	3.4	word	2	1	1.862
228.032	1.7	confidence	2	n/a	1.337
234.053	3.4	word	2	2	2.47
237.455	1.7	confidence	1	n/a	0.262
240.04	3.4	word	1	2	1.652
243.443	1.7	confidence	4	n/a	0.432
246.762	3.4	word	1	2	0.97
250.165	1.7	confidence	3	n/a	0.301
253.649	3.4	word	1	2	2.234
257.053	1.7	confidence	1	n/a	1.061
261.272	3.4	word	1	2	1.836
264.675	1.7	confidence	2	n/a	1.327
268.477	3.4	word	1	1	2.559
271.88	1.7	confidence	1	n/a	0.394
278.484	3.4	word	*	1	*
281.887	1.7	confidence	4	n/a	0.434
284.989	3.4	word	2	2	1.873
288.392	1.7	confidence	1	n/a	0.492
294.096	3.4	word	1	1	1.152
297.498	1.7	confidence	3	n/a	0.266
300.2	3.4	word	2	2	1.456
303.602	1.7	confidence	3	n/a	0.327
306.705	3.4	word	2	2	2.194
310.107	1.7	confidence	1	n/a	1.199
312.709	3.4	word	1	2	2.058
316.112	1.7	confidence	3	n/a	0.4
318.213	3.4	word	1	2	2.05
321.615	1.7	confidence	3	n/a	1.048
325.418	3.4	word	2	2	2.32
328.821	1.7	confidence	2	n/a	0.691
330.722	3.4	word	2	2	2.398
334.125	1.7	confidence	3	n/a	0.875
339.028	3.4	word	1	1	0.961
342.431	1.7	confidence	4	n/a	0.299
346.334	3.4	word	2	2	2.427
349.735	1.7	confidence	1	n/a	1.107
353.839	3.4	word	1	1	1.032
357.241	1.7	confidence	4	n/a	0.361
360.56	3.4	word	1	2	2.377
363.963	1.7	confidence	1	n/a	0.781
368.483	3.4	word	1	1	1.099
371.885	1.7	confidence	3	n/a	0.254
377.189	3.4	word	1	1	1.067
380.591	1.7	confidence	4	n/a	0.301
386.095	3.4	word	2	1	2.397
389.498	1.7	confidence	1	n/a	0.386
393.1	3.4	word	1	1	2.153
396.503	1.7	confidence	2	n/a	0.841
401.306	3.4	word	2	2	2.33
404.709	1.7	confidence	*	n/a	*
406.41	3.4	word	2	2	0.15
409.812	1.7	confidence	1	n/a	0.487
414.532	3.4	word	1	2	1.232
417.935	1.7	confidence	4	n/a	0.232
422.238	3.4	word	2	2	1.522
425.639	1.7	confidence	3	n/a	0.279
428.543	3.4	word	2	1	2.839
431.945	1.7	confidence	2	n/a	0.815
437.349	3.4	word	2	1	1.275
440.752	1.7	confidence	3	n/a	0.296
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
2.32	3.4	word	2	2	1.84
5.721	1.7	confidence	*	n/a	*
8.725	3.4	word	2	1	1.817
12.126	1.7	confidence	3	n/a	1.354
16.229	3.4	word	2	2	1.266
19.631	1.7	confidence	3	n/a	0.458
23.935	3.4	word	1	1	1.388
27.337	1.7	confidence	3	n/a	0.861
31.941	3.4	word	1	1	1.619
35.343	1.7	confidence	2	n/a	1.037
37.628	3.4	word	2	2	1.707
41.031	1.7	confidence	*	n/a	*
44.449	3.4	word	1	1	1.511
47.852	1.7	confidence	4	n/a	0.285
50.053	3.4	word	1	2	1.089
53.456	1.7	confidence	3	n/a	0.967
57.158	3.4	word	1	1	1.15
60.561	1.7	confidence	4	n/a	0.33
62.662	3.4	word	1	1	1.289
66.065	1.7	confidence	3	n/a	0.844
71.452	3.4	word	2	1	2.259
74.855	1.7	confidence	*	n/a	*
79.575	3.4	word	2	2	1.656
82.977	1.7	confidence	3	n/a	0.498
86.08	3.4	word	1	1	1.674
89.482	1.7	confidence	1	n/a	0.934
91.484	3.4	word	1	2	1.15
94.886	1.7	confidence	2	n/a	0.364
100.59	3.4	word	2	1	2.097
103.992	1.7	confidence	1	n/a	0.29
110.114	3.4	word	1	1	0.643
113.516	1.7	confidence	3	n/a	0.281
118.737	3.4	word	1	1	1.879
122.139	1.7	confidence	2	n/a	0.345
124.34	3.4	word	1	2	1.294
127.743	1.7	confidence	2	n/a	0.946
132.846	3.4	word	2	1	1.065
136.249	1.7	confidence	4	n/a	0.319
139.051	3.4	word	1	2	1.917
142.454	1.7	confidence	1	n/a	1.022
145.856	3.4	word	2	2	2.653
149.258	1.7	confidence	3	n/a	0.475
153.061	3.4	word	1	1	1.032
156.464	1.7	confidence	4	n/a	0.363
160.967	3.4	word	1	1	2.067
164.369	1.7	confidence	1	n/a	0.464
170.874	3.4	word	1	1	1.647
174.276	1.7	confidence	4	n/a	0.375
180.981	3.4	word	1	1	0.841
184.383	1.7	confidence	4	n/a	0.299
189.788	3.4	word	1	1	1.968
193.19	1.7	confidence	2	n/a	0.324
198.294	3.4	word	1	2	1.277
201.695	1.7	confidence	1	n/a	0.383
204.215	3.4	word	1	1	1.137
207.616	1.7	confidence	3	n/a	0.372
212.521	3.4	word	2	2	1.465
215.923	1.7	confidence	3	n/a	1.178
218.025	3.4	word	1	2	1.113
221.427	1.7	confidence	3	n/a	0.308
224.629	3.4	word	2	1	1.862
228.032	1.7	confidence	2	n/a	1.337
234.053	3.4	word	2	2	2.47
237.455	1.7	confidence	1	n/a	0.262
240.04	3.4	word	1	2	1.652
243.443	1.7	confidence	4	n/a	0.432
246.762	3.4	word	1	2	0.97
250.165	1.7	confidence	3	n/a	0.301
253.649	3.4	word	1	2	2.234
257.053	1.7	confidence	1	n/a	1.061
261.272	3.4	word	1	2	1.836
264.675	1.7	confidence	2	n/a	1.327
268.477	3.4	word	1	1	2.559
271.88	1.7	confidence	1	n/a	0.394
278.484	3.4	word	*	1	*
281.887	1.7	confidence	4	n/a	0.434
284.989	3.4	word	2	2	1.873
288.392	1.7	confidence	1	n/a	0.492
294.096	3.4	word	1	1	1.152
297.498	1.7	confidence	3	n/a	0.266
300.2	3.4	word	2	2	1.456
303.602	1.7	confidence	3	n/a	0.327
306.705	3.4	word	2	2	2.194
310.107	1.7	confidence	1	n/a	1.199
312.709	3.4	word	1	2	2.058
316.112	1.7	confidence	3	n/a	0.4
318.213	3.4	word	1	2	2.05
321.615	1.7	confidence	3	n/a	1.048
325.418	3.4	word	2	2	2.32
328.821	1.7	confidence	2	n/a	0.691
330.722	3.4	word	2	2	2.398
334.125	1.7	confidence	3	n/a	0.875
339.028	3.4	word	1	1	0.961
342.431	1.7	confidence	4	n/a	0.299
346.334	3.4	word	2	2	2.427
349.735	1.7	confidence	1	n/a	1.107
353.839	3.4	word	1	1	1.032
357.241	1.7	confidence	4	n/a	0.361
360.56	3.4	word	1	2	2.377
363.963	1.7	confidence	1	n/a	0.781
368.483	3.4	word	1	1	1.099
371.885	1.7	confidence	3	n/a	0.254
377.189	3.4	word	1	1	1.067
380.591	1.7	confidence	4	n/a	0.301
386.095	3.4	word	2	1	2.397
389.498	1.7	confidence	1	n/a	0.386
393.1	3.4	word	1	1	2.153
396.503	1.7	confidence	2	n/a	0.841
401.306	3.4	word	2	2	2.33
404.709	1.7	confidence	*	n/a	*
406.41	3.4	word	2	2	0.15
409.812	1.7	confidence	1	n/a	0.487
414.532	3.4	word	1	2	1.232
417.935	1.7	confidence	4	n/a	0.232
422.238	3.4	word	2	2	1.522
425.639	1.7	confidence	3	n/a	0.279
428.543	3.4	word	2	1	2.839
431.945	1.7	confidence	2	n/a	0.815
437.349	3.4	word	2	1	1.275
440.752	1.7	confidence	3	n/a	0.296
