onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.818	3.4	word	1	1	2.398
4.22	1.7	confidence	3	n/a	0.99
10.942	3.4	word	2	2	3.025
14.344	1.7	confidence	*	n/a	*
21.15	3.4	word	1	2	2.709
24.552	1.7	confidence	3	n/a	0.671
27.071	3.4	word	2	1	2.357
30.473	1.7	confidence	2	n/a	1.018
35.993	3.4	word	2	2	2.548
39.396	1.7	confidence	4	n/a	0.544
45.6	3.4	word	2	1	2.429
49.003	1.7	confidence	4	n/a	0.406
54.305	3.4	word	1	2	3.28
57.709	1.7	confidence	3	n/a	0.963
62.013	3.4	word	2	1	3.088
65.415	1.7	confidence	3	n/a	1.444
69.318	3.4	word	2	1	2.97
72.72	1.7	confidence	2	n/a	1.012
75.839	3.4	word	2	2	2.723
79.241	1.7	confidence	3	n/a	0.446
82.243	3.4	word	1	1	3.266
85.646	1.7	confidence	3	n/a	0.872
87.347	3.4	word	1	2	2.093
90.75	1.7	confidence	4	n/a	0.667
94.669	3.4	word	2	2	1.993
98.07	1.7	confidence	3	n/a	0.765
101.991	3.4	word	1	2	2.833
105.393	1.7	confidence	2	n/a	0.439
110.38	3.4	word	2	2	3.137
113.783	1.7	confidence	3	n/a	0.802
115.484	3.4	word	2	2	3.054
118.886	1.7	confidence	3	n/a	0.622
125.108	3.4	word	1	1	1.839
128.51	1.7	confidence	3	n/a	0.667
134.731	3.4	word	*	2	*
138.134	1.7	confidence	2	n/a	0.929
141.836	3.4	word	1	2	2.582
145.239	1.7	confidence	3	n/a	0.283
147.04	3.4	word	1	1	1.732
150.442	1.7	confidence	4	n/a	0.744
152.343	3.4	word	2	1	1.592
155.746	1.7	confidence	3	n/a	0.817
157.764	3.4	word	2	2	2.52
161.167	1.7	confidence	2	n/a	0.338
165.869	3.4	word	2	1	1.676
169.273	1.7	confidence	2	n/a	0.442
171.274	3.4	word	2	1	2.976
174.676	1.7	confidence	2	n/a	0.745
180.113	3.4	word	1	2	3.339
183.483	1.7	confidence	2	n/a	1.446
189.887	3.4	word	*	2	*
193.29	1.7	confidence	1	n/a	0.594
195.391	3.4	word	2	1	2.635
198.794	1.7	confidence	*	n/a	*
205.598	3.4	word	2	2	2.456
209.001	1.7	confidence	2	n/a	1.006
213.004	3.4	word	1	2	1.532
216.406	1.7	confidence	3	n/a	0.351
221.427	3.4	word	1	2	1.565
224.829	1.7	confidence	4	n/a	1.137
228.314	3.4	word	2	1	2.677
231.718	1.7	confidence	1	n/a	0.595
238.739	3.4	word	2	2	2.645
242.141	1.7	confidence	3	n/a	0.578
244.543	3.4	word	2	2	2.777
247.946	1.7	confidence	2	n/a	1.189
251.949	3.4	word	2	2	2.584
255.351	1.7	confidence	2	n/a	0.98
259.754	3.4	word	2	1	2.304
263.156	1.7	confidence	3	n/a	0.687
267.46	3.4	word	2	2	2.195
270.862	1.7	confidence	2	n/a	0.702
274.665	3.4	word	2	1	2.446
278.067	1.7	confidence	1	n/a	0.655
279.869	3.4	word	2	1	2.474
283.271	1.7	confidence	2	n/a	0.524
285.573	3.4	word	1	1	2.905
288.975	1.7	confidence	2	n/a	0.676
295.78	3.4	word	1	1	2.546
299.183	1.7	confidence	3	n/a	0.935
301.384	3.4	word	2	2	1.946
304.787	1.7	confidence	3	n/a	0.465
306.688	3.4	word	1	2	2.239
310.09	1.7	confidence	1	n/a	0.607
313.793	3.4	word	1	2	1.836
317.195	1.7	confidence	3	n/a	0.959
324.0	3.4	word	1	1	2.657
327.403	1.7	confidence	3	n/a	0.899
332.389	3.4	word	1	2	1.777
335.792	1.7	confidence	3	n/a	0.336
338.711	3.4	word	2	2	2.451
342.113	1.7	confidence	3	n/a	1.139
349.218	3.4	word	1	2	2.963
352.621	1.7	confidence	2	n/a	0.772
355.423	3.4	word	1	1	1.358
358.825	1.7	confidence	3	n/a	0.663
361.227	3.4	word	2	1	2.142
364.63	1.7	confidence	3	n/a	0.499
369.349	3.4	word	2	2	2.883
372.752	1.7	confidence	2	n/a	1.251
375.254	3.4	word	1	1	2.979
378.656	1.7	confidence	2	n/a	0.485
383.876	3.4	word	1	1	2.735
387.279	1.7	confidence	3	n/a	0.814
390.181	3.4	word	1	1	1.701
393.584	1.7	confidence	4	n/a	0.865
399.688	3.4	word	2	1	2.512
403.091	1.7	confidence	2	n/a	1.029
404.892	3.4	word	2	1	2.263
408.294	1.7	confidence	3	n/a	0.456
410.096	3.4	word	2	1	2.456
413.498	1.7	confidence	2	n/a	1.145
415.6	3.4	word	2	1	1.933
419.002	1.7	confidence	2	n/a	0.548
423.205	3.4	word	2	1	2.636
426.607	1.7	confidence	3	n/a	0.387
428.809	3.4	word	1	2	2.485
432.211	1.7	confidence	4	n/a	1.399
437.415	3.4	word	2	1	2.414
440.817	1.7	confidence	3	n/a	0.721
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.818	3.4	word	1	1	2.398
4.22	1.7	confidence	3	n/a	0.99
10.942	3.4	word	2	2	3.025
14.344	1.7	confidence	*	n/a	*
21.15	3.4	word	1	2	2.709
24.552	1.7	confidence	3	n/a	0.671
27.071	3.4	word	2	1	2.357
30.473	1.7	confidence	2	n/a	1.018
35.993	3.4	word	2	2	2.548
39.396	1.7	confidence	4	n/a	0.544
45.6	3.4	word	2	1	2.429
49.003	1.7	confidence	4	n/a	0.406
54.305	3.4	word	1	2	3.28
57.709	1.7	confidence	3	n/a	0.963
62.013	3.4	word	2	1	3.088
65.415	1.7	confidence	3	n/a	1.444
69.318	3.4	word	2	1	2.97
72.72	1.7	confidence	2	n/a	1.012
75.839	3.4	word	2	2	2.723
79.241	1.7	confidence	3	n/a	0.446
82.243	3.4	word	1	1	3.266
85.646	1.7	confidence	3	n/a	0.872
87.347	3.4	word	1	2	2.093
90.75	1.7	confidence	4	n/a	0.667
94.669	3.4	word	2	2	1.993
98.07	1.7	confidence	3	n/a	0.765
101.991	3.4	word	1	2	2.833
105.393	1.7	confidence	2	n/a	0.439
110.38	3.4	word	2	2	3.137
113.783	1.7	confidence	3	n/a	0.802
115.484	3.4	word	2	2	3.054
118.886	1.7	confidence	3	n/a	0.622
125.108	3.4	word	1	1	1.839
128.51	1.7	confidence	3	n/a	0.667
134.731	3.4	word	*	2	*
138.134	1.7	confidence	2	n/a	0.929
141.836	3.4	word	1	2	2.582
145.239	1.7	confidence	3	n/a	0.283
147.04	3.4	word	1	1	1.732
150.442	1.7	confidence	4	n/a	0.744
152.343	3.4	word	2	1	1.592
155.746	1.7	confidence	3	n/a	0.817
157.764	3.4	word	2	2	2.52
161.167	1.7	confidence	2	n/a	0.338
165.869	3.4	word	2	1	1.676
169.273	1.7	confidence	2	n/a	0.442
171.274	3.4	word	2	1	2.976
174.676	1.7	confidence	2	n/a	0.745
180.113	3.4	word	1	2	3.339
183.483	1.7	confidence	2	n/a	1.446
189.887	3.4	word	*	2	*
193.29	1.7	confidence	1	n/a	0.594
195.391	3.4	word	2	1	2.635
198.794	1.7	confidence	*	n/a	*
205.598	3.4	word	2	2	2.456
209.001	1.7	confidence	2	n/a	1.006
213.004	3.4	word	1	2	1.532
216.406	1.7	confidence	3	n/a	0.351
221.427	3.4	word	1	2	1.565
224.829	1.7	confidence	4	n/a	1.137
228.314	3.4	word	2	1	2.677
231.718	1.7	confidence	1	n/a	0.595
238.739	3.4	word	2	2	2.645
242.141	1.7	confidence	3	n/a	0.578
244.543	3.4	word	2	2	2.777
247.946	1.7	confidence	2	n/a	1.189
251.949	3.4	word	2	2	2.584
255.351	1.7	confidence	2	n/a	0.98
259.754	3.4	word	2	1	2.304
263.156	1.7	confidence	3	n/a	0.687
267.46	3.4	word	2	2	2.195
270.862	1.7	confidence	2	n/a	0.702
274.665	3.4	word	2	1	2.446
278.067	1.7	confidence	1	n/a	0.655
279.869	3.4	word	2	1	2.474
283.271	1.7	confidence	2	n/a	0.524
285.573	3.4	word	1	1	2.905
288.975	1.7	confidence	2	n/a	0.676
295.78	3.4	word	1	1	2.546
299.183	1.7	confidence	3	n/a	0.935
301.384	3.4	word	2	2	1.946
304.787	1.7	confidence	3	n/a	0.465
306.688	3.4	word	1	2	2.239
310.09	1.7	confidence	1	n/a	0.607
313.793	3.4	word	1	2	1.836
317.195	1.7	confidence	3	n/a	0.959
324.0	3.4	word	1	1	2.657
327.403	1.7	confidence	3	n/a	0.899
332.389	3.4	word	1	2	1.777
335.792	1.7	confidence	3	n/a	0.336
338.711	3.4	word	2	2	2.451
342.113	1.7	confidence	3	n/a	1.139
349.218	3.4	word	1	2	2.963
352.621	1.7	confidence	2	n/a	0.772
355.423	3.4	word	1	1	1.358
358.825	1.7	confidence	3	n/a	0.663
361.227	3.4	word	2	1	2.142
364.63	1.7	confidence	3	n/a	0.499
369.349	3.4	word	2	2	2.883
372.752	1.7	confidence	2	n/a	1.251
375.254	3.4	word	1	1	2.979
378.656	1.7	confidence	2	n/a	0.485
383.876	3.4	word	1	1	2.735
387.279	1.7	confidence	3	n/a	0.814
390.181	3.4	word	1	1	1.701
393.584	1.7	confidence	4	n/a	0.865
399.688	3.4	word	2	1	2.512
403.091	1.7	confidence	2	n/a	1.029
404.892	3.4	word	2	1	2.263
408.294	1.7	confidence	3	n/a	0.456
410.096	3.4	word	2	1	2.456
413.498	1.7	confidence	2	n/a	1.145
415.6	3.4	word	2	1	1.933
419.002	1.7	confidence	2	n/a	0.548
423.205	3.4	word	2	1	2.636
426.607	1.7	confidence	3	n/a	0.387
428.809	3.4	word	1	2	2.485
432.211	1.7	confidence	4	n/a	1.399
437.415	3.4	word	2	1	2.414
440.817	1.7	confidence	3	n/a	0.721
