onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.617	3.4	word	1	1	1.319
4.02	1.7	confidence	1	n/a	0.273
10.925	3.4	word	1	1	1.132
14.327	1.7	confidence	3	n/a	0.345
18.13	3.4	word	1	1	0.99
21.532	1.7	confidence	4	n/a	0.247
26.236	3.4	word	2	2	1.391
29.638	1.7	confidence	2	n/a	0.314
31.756	3.4	word	2	2	1.867
35.159	1.7	confidence	3	n/a	0.31
40.462	3.4	word	2	2	1.991
43.865	1.7	confidence	2	n/a	0.364
47.968	3.4	word	1	2	1.221
51.37	1.7	confidence	1	n/a	0.403
53.772	3.4	word	1	1	1.309
57.175	1.7	confidence	3	n/a	0.577
61.678	3.4	word	2	2	1.449
65.08	1.7	confidence	4	n/a	0.396
71.085	3.4	word	1	1	0.951
74.487	1.7	confidence	4	n/a	0.26
76.188	3.4	word	1	2	1.358
79.591	1.7	confidence	2	n/a	0.62
82.209	3.4	word	1	1	1.588
85.611	1.7	confidence	3	n/a	0.285
89.531	3.4	word	2	2	1.085
92.934	1.7	confidence	4	n/a	0.225
95.435	3.4	word	1	1	0.861
98.838	1.7	confidence	4	n/a	0.293
103.324	3.4	word	1	2	1.521
106.727	1.7	confidence	1	n/a	0.324
110.446	3.4	word	2	2	1.492
113.848	1.7	confidence	3	n/a	0.57
115.85	3.4	word	2	1	2.118
119.251	1.7	confidence	1	n/a	0.447
121.954	3.4	word	2	2	1.708
125.357	1.7	confidence	4	n/a	0.265
128.259	3.4	word	1	2	1.941
131.661	1.7	confidence	1	n/a	0.351
136.282	3.4	word	2	2	1.735
139.684	1.7	confidence	2	n/a	0.527
141.986	3.4	word	2	2	1.657
145.388	1.7	confidence	1	n/a	0.369
148.59	3.4	word	1	1	1.062
151.992	1.7	confidence	3	n/a	0.285
159.098	3.4	word	1	1	1.051
162.5	1.7	confidence	4	n/a	0.262
167.286	3.4	word	2	2	1.482
170.689	1.7	confidence	3	n/a	0.381
177.211	3.4	word	2	2	1.772
180.613	1.7	confidence	3	n/a	0.745
187.419	3.4	word	2	2	1.921
190.821	1.7	confidence	2	n/a	0.827
192.722	3.4	word	1	1	2.178
196.125	1.7	confidence	1	n/a	0.532
198.426	3.4	word	1	1	1.336
201.829	1.7	confidence	4	n/a	0.346
205.832	3.4	word	1	1	1.292
209.234	1.7	confidence	3	n/a	0.28
213.954	3.4	word	1	1	1.626
217.356	1.7	confidence	3	n/a	0.265
221.342	3.4	word	2	2	1.139
224.745	1.7	confidence	3	n/a	0.289
231.767	3.4	word	1	1	1.991
235.169	1.7	confidence	3	n/a	0.307
237.171	3.4	word	1	2	1.097
240.573	1.7	confidence	3	n/a	0.774
242.675	3.4	word	1	2	1.229
246.077	1.7	confidence	2	n/a	1.323
251.481	3.4	word	1	1	2.226
254.884	1.7	confidence	2	n/a	0.288
259.087	3.4	word	1	1	1.829
262.489	1.7	confidence	4	n/a	0.269
268.094	3.4	word	1	1	1.389
271.495	1.7	confidence	1	n/a	0.281
274.481	3.4	word	2	2	1.115
277.883	1.7	confidence	4	n/a	0.29
280.902	3.4	word	2	1	2.017
284.305	1.7	confidence	1	n/a	0.354
291.21	3.4	word	1	1	1.408
294.612	1.7	confidence	4	n/a	0.467
300.016	3.4	word	1	2	1.698
303.419	1.7	confidence	2	n/a	0.378
306.321	3.4	word	1	1	1.326
309.723	1.7	confidence	1	n/a	0.317
313.526	3.4	word	1	1	2.092
316.928	1.7	confidence	4	n/a	0.264
322.032	3.4	word	2	1	1.089
325.434	1.7	confidence	2	n/a	0.306
327.436	3.4	word	2	2	1.346
330.838	1.7	confidence	1	n/a	0.288
337.326	3.4	word	1	1	1.318
340.729	1.7	confidence	2	n/a	0.496
343.647	3.4	word	1	1	1.409
347.05	1.7	confidence	2	n/a	0.412
353.455	3.4	word	1	1	1.136
356.857	1.7	confidence	4	n/a	0.313
359.459	3.4	word	2	2	1.308
362.861	1.7	confidence	3	n/a	0.304
367.248	3.4	word	1	2	1.911
370.65	1.7	confidence	1	n/a	0.31
376.071	3.4	word	1	2	1.584
379.473	1.7	confidence	2	n/a	0.331
381.358	3.4	word	1	2	1.26
384.76	1.7	confidence	1	n/a	0.333
388.08	3.4	word	1	2	1.487
391.482	1.7	confidence	2	n/a	0.325
396.786	3.4	word	1	2	1.403
400.188	1.7	confidence	1	n/a	0.257
403.374	3.4	word	2	2	1.741
406.776	1.7	confidence	1	n/a	0.555
410.395	3.4	word	1	1	1.469
413.798	1.7	confidence	1	n/a	0.287
417.717	3.4	word	1	1	1.449
421.12	1.7	confidence	3	n/a	0.321
424.422	3.4	word	1	1	1.142
427.825	1.7	confidence	4	n/a	0.316
430.727	3.4	word	1	2	1.058
434.129	1.7	confidence	4	n/a	0.37
437.314	3.4	word	1	1	1.371
440.717	1.7	confidence	4	n/a	0.252
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.617	3.4	word	1	1	1.319
4.02	1.7	confidence	1	n/a	0.273
10.925	3.4	word	1	1	1.132
14.327	1.7	confidence	3	n/a	0.345
18.13	3.4	word	1	1	0.99
21.532	1.7	confidence	4	n/a	0.247
26.236	3.4	word	2	2	1.391
29.638	1.7	confidence	2	n/a	0.314
31.756	3.4	word	2	2	1.867
35.159	1.7	confidence	3	n/a	0.31
40.462	3.4	word	2	2	1.991
43.865	1.7	confidence	2	n/a	0.364
47.968	3.4	word	1	2	1.221
51.37	1.7	confidence	1	n/a	0.403
53.772	3.4	word	1	1	1.309
57.175	1.7	confidence	3	n/a	0.577
61.678	3.4	word	2	2	1.449
65.08	1.7	confidence	4	n/a	0.396
71.085	3.4	word	1	1	0.951
74.487	1.7	confidence	4	n/a	0.26
76.188	3.4	word	1	2	1.358
