onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.317	3.4	word	1	1	1.164
3.72	1.7	confidence	4	n/a	0.437
8.84	3.4	word	2	2	1.888
12.242	1.7	confidence	2	n/a	0.433
18.729	3.4	word	1	1	0.864
22.132	1.7	confidence	4	n/a	0.655
26.236	3.4	word	1	1	0.963
29.638	1.7	confidence	4	n/a	0.842
32.257	3.4	word	1	1	1.173
35.643	1.7	confidence	4	n/a	0.367
42.064	3.4	word	1	1	1.149
45.466	1.7	confidence	4	n/a	0.421
48.151	3.4	word	1	2	0.932
51.554	1.7	confidence	4	n/a	0.366
55.874	3.4	word	2	2	1.342
59.276	1.7	confidence	3	n/a	0.92
62.478	3.4	word	2	1	1.586
65.881	1.7	confidence	3	n/a	0.344
71.685	3.4	word	2	2	1.865
75.088	1.7	confidence	2	n/a	0.545
81.492	3.4	word	1	2	1.593
84.895	1.7	confidence	2	n/a	0.487
87.797	3.4	word	1	2	1.349
91.199	1.7	confidence	3	n/a	0.561
94.501	3.4	word	2	2	1.863
97.904	1.7	confidence	2	n/a	0.382
100.706	3.4	word	1	1	1.594
104.108	1.7	confidence	4	n/a	0.373
106.611	3.4	word	2	1	2.424
110.013	1.7	confidence	2	n/a	1.479
115.216	3.4	word	2	2	1.316
118.619	1.7	confidence	3	n/a	0.73
125.724	3.4	word	2	2	2.542
129.126	1.7	confidence	1	n/a	0.791
130.828	3.4	word	*	2	*
134.23	1.7	confidence	2	n/a	1.09
140.651	3.4	word	1	1	0.906
144.054	1.7	confidence	4	n/a	0.33
150.459	3.4	word	1	2	1.105
153.861	1.7	confidence	4	n/a	0.335
157.363	3.4	word	1	1	0.767
160.766	1.7	confidence	4	n/a	0.359
163.568	3.4	word	2	1	2.608
166.97	1.7	confidence	1	n/a	0.558
168.871	3.4	word	2	2	0.894
172.274	1.7	confidence	1	n/a	0.782
176.16	3.4	word	1	1	0.863
179.563	1.7	confidence	4	n/a	0.31
181.581	3.4	word	1	1	0.857
184.983	1.7	confidence	4	n/a	0.343
187.485	3.4	word	1	1	1.098
190.887	1.7	confidence	4	n/a	0.379
194.69	3.4	word	2	2	0.94
198.093	1.7	confidence	4	n/a	0.311
203.897	3.4	word	1	2	1.384
207.299	1.7	confidence	3	n/a	0.518
211.102	3.4	word	1	1	1.111
214.504	1.7	confidence	3	n/a	0.372
217.523	3.4	word	1	1	0.958
220.926	1.7	confidence	4	n/a	0.357
223.728	3.4	word	2	2	1.411
227.13	1.7	confidence	3	n/a	1.253
230.532	3.4	word	2	2	1.48
233.935	1.7	confidence	3	n/a	0.341
237.437	3.4	word	1	1	1.143
240.84	1.7	confidence	4	n/a	0.625
244.643	3.4	word	1	1	2.011
248.045	1.7	confidence	4	n/a	1.042
251.548	3.4	word	1	1	2.396
254.95	1.7	confidence	4	n/a	0.498
257.552	3.4	word	2	2	1.915
260.954	1.7	confidence	1	n/a	0.365
263.957	3.4	word	1	1	1.831
267.359	1.7	confidence	4	n/a	0.42
271.962	3.4	word	1	1	1.797
275.365	1.7	confidence	2	n/a	0.344
277.166	3.4	word	2	2	1.071
280.568	1.7	confidence	2	n/a	0.248
286.072	3.4	word	2	2	0.922
289.475	1.7	confidence	3	n/a	0.331
291.877	3.4	word	2	1	3.107
295.262	1.7	confidence	2	n/a	0.743
301.183	3.4	word	1	1	0.889
304.586	1.7	confidence	4	n/a	0.869
307.388	3.4	word	1	1	0.72
310.79	1.7	confidence	4	n/a	0.532
315.994	3.4	word	1	2	1.18
319.396	1.7	confidence	4	n/a	0.535
321.998	3.4	word	1	1	1.112
325.401	1.7	confidence	4	n/a	0.396
331.605	3.4	word	2	1	1.871
335.008	1.7	confidence	2	n/a	0.302
342.013	3.4	word	1	2	1.247
345.415	1.7	confidence	3	n/a	0.463
348.834	3.4	word	1	2	1.177
352.236	1.7	confidence	2	n/a	0.296
354.555	3.4	word	1	2	1.2
357.957	1.7	confidence	4	n/a	0.332
364.246	3.4	word	1	2	1.661
367.648	1.7	confidence	2	n/a	0.431
371.767	3.4	word	1	1	0.853
375.17	1.7	confidence	4	n/a	0.343
379.573	3.4	word	1	1	0.841
382.975	1.7	confidence	4	n/a	0.67
384.876	3.4	word	1	2	1.561
388.262	1.7	confidence	4	n/a	0.547
390.18	3.4	word	2	2	1.721
393.583	1.7	confidence	1	n/a	0.45
399.604	3.4	word	1	1	0.989
403.007	1.7	confidence	3	n/a	0.322
409.711	3.4	word	1	2	1.209
413.114	1.7	confidence	1	n/a	0.631
414.915	3.4	word	2	2	3.162
418.317	1.7	confidence	3	n/a	0.825
425.422	3.4	word	1	1	0.916
428.825	1.7	confidence	4	n/a	0.332
431.627	3.4	word	2	2	2.255
435.013	1.7	confidence	2	n/a	0.799
437.331	3.4	word	2	2	1.353
440.734	1.7	confidence	3	n/a	0.544
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.317	3.4	word	1	1	1.164
3.72	1.7	confidence	4	n/a	0.437
8.84	3.4	word	2	2	1.888
12.242	1.7	confidence	2	n/a	0.433
18.729	3.4	word	1	1	0.864
22.132	1.7	confidence	4	n/a	0.655
26.236	3.4	word	1	1	0.963
29.638	1.7	confidence	4	n/a	0.842
32.257	3.4	word	1	1	1.173
35.643	1.7	confidence	4	n/a	0.367
42.064	3.4	word	1	1	1.149
45.466	1.7	confidence	4	n/a	0.421
48.151	3.4	word	1	2	0.932
51.554	1.7	confidence	4	n/a	0.366
55.874	3.4	word	2	2	1.342
59.276	1.7	confidence	3	n/a	0.92
62.478	3.4	word	2	1	1.586
65.881	1.7	confidence	3	n/a	0.344
71.685	3.4	word	2	2	1.865
75.088	1.7	confidence	2	n/a	0.545
81.492	3.4	word	1	2	1.593
84.895	1.7	confidence	2	n/a	0.487
87.797	3.4	word	1	2	1.349
91.199	1.7	confidence	3	n/a	0.561
94.501	3.4	word	2	2	1.863
97.904	1.7	confidence	2	n/a	0.382
100.706	3.4	word	1	1	1.594
104.108	1.7	confidence	4	n/a	0.373
106.611	3.4	word	2	1	2.424
110.013	1.7	confidence	2	n/a	1.479
115.216	3.4	word	2	2	1.316
118.619	1.7	confidence	3	n/a	0.73
125.724	3.4	word	2	2	2.542
129.126	1.7	confidence	1	n/a	0.791
130.828	3.4	word	*	2	*
134.23	1.7	confidence	2	n/a	1.09
140.651	3.4	word	1	1	0.906
144.054	1.7	confidence	4	n/a	0.33
150.459	3.4	word	1	2	1.105
153.861	1.7	confidence	4	n/a	0.335
157.363	3.4	word	1	1	0.767
160.766	1.7	confidence	4	n/a	0.359
163.568	3.4	word	2	1	2.608
166.97	1.7	confidence	1	n/a	0.558
168.871	3.4	word	2	2	0.894
172.274	1.7	confidence	1	n/a	0.782
176.16	3.4	word	1	1	0.863
179.563	1.7	confidence	4	n/a	0.31
181.581	3.4	word	1	1	0.857
184.983	1.7	confidence	4	n/a	0.343
187.485	3.4	word	1	1	1.098
190.887	1.7	confidence	4	n/a	0.379
194.69	3.4	word	2	2	0.94
198.093	1.7	confidence	4	n/a	0.311
203.897	3.4	word	1	2	1.384
207.299	1.7	confidence	3	n/a	0.518
211.102	3.4	word	1	1	1.111
214.504	1.7	confidence	3	n/a	0.372
217.523	3.4	word	1	1	0.958
220.926	1.7	confidence	4	n/a	0.357
223.728	3.4	word	2	2	1.411
227.13	1.7	confidence	3	n/a	1.253
230.532	3.4	word	2	2	1.48
233.935	1.7	confidence	3	n/a	0.341
237.437	3.4	word	1	1	1.143
240.84	1.7	confidence	4	n/a	0.625
244.643	3.4	word	1	1	2.011
248.045	1.7	confidence	4	n/a	1.042
251.548	3.4	word	1	1	2.396
254.95	1.7	confidence	4	n/a	0.498
257.552	3.4	word	2	2	1.915
260.954	1.7	confidence	1	n/a	0.365
263.957	3.4	word	1	1	1.831
267.359	1.7	confidence	4	n/a	0.42
271.962	3.4	word	1	1	1.797
275.365	1.7	confidence	2	n/a	0.344
277.166	3.4	word	2	2	1.071
280.568	1.7	confidence	2	n/a	0.248
286.072	3.4	word	2	2	0.922
289.475	1.7	confidence	3	n/a	0.331
291.877	3.4	word	2	1	3.107
295.262	1.7	confidence	2	n/a	0.743
301.183	3.4	word	1	1	0.889
