onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
0.418	3.4	word	2	2	1.944
3.82	1.7	confidence	2	n/a	0.853
5.822	3.4	word	1	1	1.717
9.224	1.7	confidence	3	n/a	0.448
12.226	3.4	word	2	2	1.166
15.612	1.7	confidence	3	n/a	0.425
21.233	3.4	word	1	1	1.655
24.635	1.7	confidence	2	n/a	0.368
27.037	3.4	word	2	1	2.441
30.439	1.7	confidence	1	n/a	0.334
34.259	3.4	word	2	1	1.493
37.661	1.7	confidence	3	n/a	0.426
41.664	3.4	word	1	1	2.399
45.067	1.7	confidence	3	n/a	0.616
49.87	3.4	word	*	2	*
53.272	1.7	confidence	1	n/a	1.424
57.775	3.4	word	2	2	1.726
61.178	1.7	confidence	4	n/a	0.336
63.78	3.4	word	1	1	2.666
67.182	1.7	confidence	2	n/a	0.554
71.085	3.4	word	2	2	1.156
74.488	1.7	confidence	3	n/a	0.284
76.806	3.4	word	1	2	3.107
80.208	1.7	confidence	1	n/a	0.743
84.194	3.4	word	2	2	1.604
87.597	1.7	confidence	2	n/a	0.497
90.316	3.4	word	1	2	1.862
93.718	1.7	confidence	2	n/a	0.732
100.623	3.4	word	1	1	2.033
104.026	1.7	confidence	2	n/a	0.312
109.129	3.4	word	1	1	3.013
112.532	1.7	confidence	2	n/a	0.581
114.533	3.4	word	2	2	1.441
117.935	1.7	confidence	3	n/a	0.478
119.937	3.4	word	2	2	2.374
123.323	1.7	confidence	1	n/a	0.376
127.542	3.4	word	2	1	1.348
130.945	1.7	confidence	3	n/a	0.441
133.847	3.4	word	2	2	2.093
137.249	1.7	confidence	2	n/a	1.239
140.134	3.4	word	1	1	1.299
143.537	1.7	confidence	2	n/a	0.401
145.255	3.4	word	1	2	1.849
148.658	1.7	confidence	3	n/a	0.527
153.177	3.4	word	1	2	1.268
156.58	1.7	confidence	3	n/a	0.691
159.482	3.4	word	1	1	2.21
162.885	1.7	confidence	2	n/a	0.342
166.487	3.4	word	1	1	1.666
169.89	1.7	confidence	3	n/a	0.418
175.293	3.4	word	2	2	1.573
178.696	1.7	confidence	3	n/a	0.495
181.698	3.4	word	2	1	1.625
185.1	1.7	confidence	3	n/a	0.32
187.602	3.4	word	2	1	2.57
191.005	1.7	confidence	2	n/a	0.759
194.307	3.4	word	2	2	2.982
197.709	1.7	confidence	1	n/a	0.342
201.612	3.4	word	2	1	1.549
205.015	1.7	confidence	2	n/a	0.504
