onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
3.019	3.4	word	2	2	1.588
6.422	1.7	confidence	3	n/a	0.398
8.123	3.4	word	2	2	2.209
11.525	1.7	confidence	4	n/a	0.754
15.945	3.4	word	2	1	2.015
19.348	1.7	confidence	1	n/a	1.457
23.25	3.4	word	1	1	2.021
26.653	1.7	confidence	2	n/a	0.826
33.357	3.4	word	2	2	2.025
36.76	1.7	confidence	2	n/a	0.456
39.062	3.4	word	1	1	2.263
42.464	1.7	confidence	4	n/a	0.576
47.167	3.4	word	1	1	1.54
50.57	1.7	confidence	4	n/a	0.412
56.674	3.4	word	2	1	1.43
60.076	1.7	confidence	3	n/a	0.441
65.08	3.4	word	1	2	2.113
68.483	1.7	confidence	3	n/a	0.615
74.687	3.4	word	1	1	1.902
78.089	1.7	confidence	3	n/a	0.532
81.892	3.4	word	1	1	1.304
85.295	1.7	confidence	4	n/a	0.542
88.997	3.4	word	2	2	2.184
92.4	1.7	confidence	2	n/a	0.323
99.522	3.4	word	2	2	1.494
102.924	1.7	confidence	3	n/a	0.613
105.826	3.4	word	1	1	2.036
109.229	1.7	confidence	2	n/a	0.489
114.433	3.4	word	1	1	1.925
117.835	1.7	confidence	2	n/a	0.58
121.838	3.4	word	2	2	2.574
125.24	1.7	confidence	2	n/a	0.84
130.544	3.4	word	2	2	1.475
133.947	1.7	confidence	3	n/a	1.254
137.049	3.4	word	1	2	1.554
140.451	1.7	confidence	3	n/a	0.371
143.97	3.4	word	1	1	1.384
147.373	1.7	confidence	4	n/a	0.528
149.574	3.4	word	2	2	1.923
152.977	1.7	confidence	1	n/a	0.454
154.878	3.4	word	1	2	2.531
158.281	1.7	confidence	2	n/a	0.571
164.485	3.4	word	2	2	2.105
167.888	1.7	confidence	3	n/a	0.399
169.589	3.4	word	2	2	2.369
172.991	1.7	confidence	3	n/a	0.321
175.042	3.4	word	2	2	2.719
178.412	1.7	confidence	2	n/a	0.81
182.615	3.4	word	1	1	2.063
186.017	1.7	confidence	4	n/a	0.487
189.72	3.4	word	1	2	2.146
193.122	1.7	confidence	3	n/a	0.329
195.524	3.4	word	1	2	1.483
198.927	1.7	confidence	3	n/a	0.716
201.128	3.4	word	1	2	3.141
204.531	1.7	confidence	2	n/a	0.55
206.332	3.4	word	2	1	2.341
209.734	1.7	confidence	1	n/a	1.132
216.739	3.4	word	1	2	2.837
220.141	1.7	confidence	2	n/a	0.517
225.145	3.4	word	2	2	3.074
228.548	1.7	confidence	2	n/a	1.297
231.45	3.4	word	1	2	1.726
234.852	1.7	confidence	2	n/a	0.582
241.657	3.4	word	2	2	1.933
245.06	1.7	confidence	2	n/a	0.496
247.161	3.4	word	2	1	2.61
250.564	1.7	confidence	1	n/a	1.151
253.366	3.4	word	2	1	3.009
256.768	1.7	confidence	2	n/a	1.282
260.771	3.4	word	2	2	2.665
264.173	1.7	confidence	2	n/a	0.472
268.477	3.4	word	2	2	2.217
271.879	1.7	confidence	3	n/a	0.669
278.066	3.4	word	1	1	1.942
281.469	1.7	confidence	3	n/a	0.631
283.287	3.4	word	1	1	2.261
286.69	1.7	confidence	3	n/a	0.458
292.076	3.4	word	1	2	2.333
295.479	1.7	confidence	3	n/a	0.702
302.301	3.4	word	*	1	*
305.703	1.7	confidence	2	n/a	1.07
308.205	3.4	word	2	1	1.325
311.607	1.7	confidence	3	n/a	0.503
313.709	3.4	word	2	1	1.961
317.111	1.7	confidence	2	n/a	0.987
319.613	3.4	word	1	1	1.178
323.016	1.7	confidence	4	n/a	0.45
325.017	3.4	word	2	1	2.207
328.42	1.7	confidence	*	n/a	*
334.824	3.4	word	1	2	2.008
338.226	1.7	confidence	2	n/a	0.417
340.044	3.4	word	1	1	2.505
343.447	1.7	confidence	2	n/a	1.592
347.35	3.4	word	2	2	2.863
350.752	1.7	confidence	2	n/a	1.402
353.754	3.4	word	1	1	1.575
357.157	1.7	confidence	3	n/a	0.559
363.962	3.4	word	2	2	1.38
367.364	1.7	confidence	3	n/a	0.653
371.667	3.4	word	1	1	2.267
375.07	1.7	confidence	2	n/a	1.248
376.871	3.4	word	1	1	2.739
380.274	1.7	confidence	2	n/a	1.438
387.078	3.4	word	1	1	1.856
390.481	1.7	confidence	2	n/a	0.466
395.985	3.4	word	1	2	1.863
399.387	1.7	confidence	3	n/a	0.512
401.789	3.4	word	1	1	2.573
405.191	1.7	confidence	2	n/a	0.534
407.093	3.4	word	1	1	1.286
410.495	1.7	confidence	4	n/a	0.609
412.997	3.4	word	1	1	1.583
416.399	1.7	confidence	3	n/a	0.504
421.62	3.4	word	1	1	1.454
425.022	1.7	confidence	3	n/a	0.92
430.026	3.4	word	2	2	2.23
433.428	1.7	confidence	2	n/a	0.976
437.331	3.4	word	1	2	2.4
440.734	1.7	confidence	2	n/a	0.873
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
3.019	3.4	word	2	2	1.588
6.422	1.7	confidence	3	n/a	0.398
8.123	3.4	word	2	2	2.209
11.525	1.7	confidence	4	n/a	0.754
15.945	3.4	word	2	1	2.015
19.348	1.7	confidence	1	n/a	1.457
23.25	3.4	word	1	1	2.021
