onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
2.919	3.4	word	2	1	1.314
6.321	1.7	confidence	2	n/a	0.417
10.741	3.4	word	1	1	1.711
14.143	1.7	confidence	2	n/a	0.487
16.946	3.4	word	2	2	1.875
20.348	1.7	confidence	3	n/a	0.297
23.349	3.4	word	2	1	2.101
26.753	1.7	confidence	4	n/a	1.045
33.174	3.4	word	2	2	1.524
36.576	1.7	confidence	3	n/a	0.446
39.279	3.4	word	2	2	1.06
42.681	1.7	confidence	4	n/a	0.284
48.985	3.4	word	2	2	1.074
52.388	1.7	confidence	4	n/a	0.313
54.389	3.4	word	2	1	1.377
57.791	1.7	confidence	3	n/a	0.217
60.594	3.4	word	2	2	2.128
63.996	1.7	confidence	3	n/a	0.515
70.701	3.4	word	2	2	1.692
74.103	1.7	confidence	3	n/a	0.372
80.508	3.4	word	1	1	1.404
83.91	1.7	confidence	4	n/a	0.315
86.813	3.4	word	1	2	2.641
90.198	1.7	confidence	2	n/a	0.81
93.617	3.4	word	2	2	2.656
97.02	1.7	confidence	3	n/a	0.599
102.524	3.4	word	1	2	2.664
105.926	1.7	confidence	*	n/a	*
111.13	3.4	word	2	2	1.886
114.532	1.7	confidence	3	n/a	0.304
118.335	3.4	word	1	1	1.239
121.737	1.7	confidence	4	n/a	0.26
125.157	3.4	word	1	2	1.514
128.559	1.7	confidence	4	n/a	0.243
131.161	3.4	word	2	1	0.601
134.563	1.7	confidence	4	n/a	0.382
137.165	3.4	word	1	1	2.37
140.568	1.7	confidence	*	n/a	*
142.369	3.4	word	2	2	1.076
145.755	1.7	confidence	4	n/a	0.5
152.276	3.4	word	1	1	1.247
155.678	1.7	confidence	1	n/a	0.267
159.798	3.4	word	2	1	1.535
163.201	1.7	confidence	1	n/a	0.798
166.203	3.4	word	1	1	1.585
169.605	1.7	confidence	3	n/a	0.229
172.207	3.4	word	1	2	1.941
175.609	1.7	confidence	1	n/a	0.281
181.396	3.4	word	2	2	1.778
