onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
2.118	3.4	word	1	1	1.499
5.521	1.7	confidence	3	n/a	0.348
8.84	3.4	word	2	2	1.365
12.243	1.7	confidence	3	n/a	0.347
18.047	3.4	word	2	2	1.47
21.449	1.7	confidence	2	n/a	0.316
28.571	3.4	word	1	1	2.416
31.973	1.7	confidence	2	n/a	0.304
34.775	3.4	word	*	2	*
38.178	1.7	confidence	2	n/a	0.824
39.979	3.4	word	2	2	1.644
43.382	1.7	confidence	2	n/a	0.282
46.883	3.4	word	1	1	0.812
50.286	1.7	confidence	4	n/a	0.472
52.605	3.4	word	2	2	1.586
56.008	1.7	confidence	3	n/a	0.496
58.692	3.4	word	2	2	1.089
62.095	1.7	confidence	4	n/a	0.352
67.215	3.4	word	2	2	1.136
70.617	1.7	confidence	3	n/a	0.705
75.839	3.4	word	1	2	1.959
79.241	1.7	confidence	2	n/a	0.307
81.743	3.4	word	1	1	2.176
85.145	1.7	confidence	2	n/a	0.492
90.649	3.4	word	2	2	2.985
94.051	1.7	confidence	2	n/a	0.458
100.456	3.4	word	2	2	2.162
103.858	1.7	confidence	3	n/a	0.356
110.363	3.4	word	2	1	1.649
113.765	1.7	confidence	3	n/a	0.517
117.168	3.4	word	2	2	1.135
120.554	1.7	confidence	3	n/a	0.391
127.575	3.4	word	2	2	1.39
130.978	1.7	confidence	3	n/a	0.343
132.879	3.4	word	2	2	1.803
136.282	1.7	confidence	3	n/a	0.377
139.284	3.4	word	1	1	0.961
142.686	1.7	confidence	4	n/a	0.52
146.172	3.4	word	1	1	1.055
149.574	1.7	confidence	4	n/a	0.594
155.596	3.4	word	1	1	0.828
158.998	1.7	confidence	4	n/a	0.522
166.103	3.4	word	2	2	0.93
169.505	1.7	confidence	3	n/a	0.474
172.124	3.4	word	1	1	1.312
175.527	1.7	confidence	4	n/a	1.278
178.128	3.4	word	1	1	0.855
181.531	1.7	confidence	4	n/a	0.576
187.435	3.4	word	1	1	2.876
190.838	1.7	confidence	2	n/a	0.62
192.739	3.4	word	2	2	1.6
196.141	1.7	confidence	3	n/a	0.778
200.744	3.4	word	1	1	2.358
204.147	1.7	confidence	2	n/a	0.534
206.449	3.4	word	2	2	1.687
209.851	1.7	confidence	2	n/a	0.333
216.556	3.4	word	2	2	1.896
219.958	1.7	confidence	2	n/a	0.403
221.76	3.4	word	2	2	1.676
225.162	1.7	confidence	3	n/a	0.94
230.366	3.4	word	2	2	1.136
233.768	1.7	confidence	3	n/a	0.595
236.571	3.4	word	1	1	1.73
239.972	1.7	confidence	3	n/a	0.349
242.775	3.4	word	1	2	2.068
246.177	1.7	confidence	2	n/a	0.474
250.28	3.4	word	2	1	1.543
253.683	1.7	confidence	3	n/a	0.795
260.104	3.4	word	*	1	*
263.506	1.7	confidence	1	n/a	0.752
266.408	3.4	word	2	2	1.16
269.811	1.7	confidence	3	n/a	0.371
272.613	3.4	word	1	1	0.81
276.015	1.7	confidence	4	n/a	0.396
279.016	3.4	word	2	1	1.605
282.42	1.7	confidence	2	n/a	0.262
284.822	3.4	word	1	1	0.724
288.224	1.7	confidence	4	n/a	0.524
292.327	3.4	word	1	1	1.345
295.729	1.7	confidence	3	n/a	0.314
298.231	3.4	word	1	1	1.902
301.634	1.7	confidence	2	n/a	0.328
305.437	3.4	word	1	1	1.085
308.839	1.7	confidence	4	n/a	0.484
313.124	3.4	word	2	2	1.635
316.527	1.7	confidence	3	n/a	0.268
322.348	3.4	word	2	2	1.962
325.751	1.7	confidence	2	n/a	0.392
327.752	3.4	word	1	1	1.182
331.154	1.7	confidence	3	n/a	0.491
335.558	3.4	word	1	1	1.506
338.96	1.7	confidence	3	n/a	1.048
341.562	3.4	word	2	2	1.073
344.964	1.7	confidence	3	n/a	0.49
347.783	3.4	word	1	1	1.163
351.186	1.7	confidence	4	n/a	0.408
353.07	3.4	word	2	2	1.245
356.472	1.7	confidence	4	n/a	1.435
359.892	3.4	word	2	2	1.542
363.294	1.7	confidence	2	n/a	0.55
367.214	3.4	word	1	1	2.294
370.616	1.7	confidence	2	n/a	0.521
376.921	3.4	word	2	2	1.722
380.323	1.7	confidence	2	n/a	0.925
382.325	3.4	word	1	1	0.915
385.727	1.7	confidence	4	n/a	1.158
387.428	3.4	word	2	2	1.099
390.831	1.7	confidence	3	n/a	0.321
397.034	3.4	word	1	1	1.629
400.438	1.7	confidence	4	n/a	1.35
404.257	3.4	word	2	2	1.384
407.66	1.7	confidence	3	n/a	0.371
410.861	3.4	word	1	1	1.159
414.264	1.7	confidence	3	n/a	0.546
417.767	3.4	word	1	1	0.785
421.169	1.7	confidence	4	n/a	0.338
427.574	3.4	word	2	2	0.919
430.976	1.7	confidence	3	n/a	0.34
437.397	3.4	word	1	1	1.318
440.8	1.7	confidence	3	n/a	0.334
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
2.118	3.4	word	1	1	1.499
5.521	1.7	confidence	3	n/a	0.348
8.84	3.4	word	2	2	1.365
