onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
5.32	3.4	word	1	2	1.694
8.723	1.7	confidence	2	n/a	0.275
13.943	3.4	word	2	2	1.594
17.346	1.7	confidence	3	n/a	0.296
22.449	3.4	word	1	2	1.17
25.852	1.7	confidence	4	n/a	0.261
28.454	3.4	word	2	1	1.915
31.856	1.7	confidence	2	n/a	0.361
33.658	3.4	word	1	2	0.894
37.06	1.7	confidence	4	n/a	0.237
40.563	3.4	word	1	1	1.27
43.965	1.7	confidence	4	n/a	0.421
47.751	3.4	word	2	1	0.924
51.154	1.7	confidence	4	n/a	0.281
53.172	3.4	word	*	1	*
56.574	1.7	confidence	3	n/a	0.224
62.479	3.4	word	*	1	*
65.881	1.7	confidence	1	n/a	0.379
72.285	3.4	word	1	1	1.038
75.688	1.7	confidence	4	n/a	0.566
78.49	3.4	word	1	2	1.672
81.892	1.7	confidence	4	n/a	0.244
83.894	3.4	word	2	1	1.393
87.296	1.7	confidence	2	n/a	0.438
90.198	3.4	word	1	2	0.67
93.6	1.7	confidence	4	n/a	0.244
100.005	3.4	word	1	2	1.083
103.408	1.7	confidence	4	n/a	0.277
109.212	3.4	word	1	2	0.867
112.614	1.7	confidence	4	n/a	0.317
117.218	3.4	word	1	1	1.449
120.62	1.7	confidence	2	n/a	0.278
126.424	3.4	word	1	2	0.867
129.826	1.7	confidence	4	n/a	0.265
132.329	3.4	word	1	1	0.925
135.73	1.7	confidence	4	n/a	0.236
140.934	3.4	word	1	2	1.12
144.337	1.7	confidence	4	n/a	0.414
148.64	3.4	word	1	2	1.366
152.043	1.7	confidence	2	n/a	0.291
158.064	3.4	word	2	1	2.037
161.466	1.7	confidence	2	n/a	0.296
167.753	3.4	word	2	2	2.581
171.156	1.7	confidence	*	n/a	*
174.676	3.4	word	1	1	0.853
178.078	1.7	confidence	2	n/a	0.293
181.497	3.4	word	1	2	2.514
184.899	1.7	confidence	4	n/a	0.228
192.004	3.4	word	1	2	1.244
195.407	1.7	confidence	2	n/a	1.52
201.794	3.4	word	1	2	0.677
205.197	1.7	confidence	4	n/a	0.275
207.516	3.4	word	1	2	0.646
210.918	1.7	confidence	4	n/a	0.289
215.021	3.4	word	1	1	1.789
218.424	1.7	confidence	2	n/a	0.293
220.225	3.4	word	*	2	*
223.627	1.7	confidence	2	n/a	0.389
226.029	3.4	word	2	1	1.19
229.431	1.7	confidence	1	n/a	0.39
233.334	3.4	word	*	1	*
236.737	1.7	confidence	4	n/a	0.803
239.738	3.4	word	*	1	*
243.141	1.7	confidence	*	n/a	*
245.443	3.4	word	2	2	0.953
248.845	1.7	confidence	2	n/a	0.35
253.249	3.4	word	1	1	2.845
256.651	1.7	confidence	4	n/a	1.003
263.356	3.4	word	1	2	0.653
266.758	1.7	confidence	4	n/a	0.321
270.861	3.4	word	2	1	1.206
274.263	1.7	confidence	3	n/a	0.307
277.748	3.4	word	1	1	0.918
281.152	1.7	confidence	2	n/a	0.269
286.673	3.4	word	2	2	1.836
290.075	1.7	confidence	2	n/a	0.456
291.993	3.4	word	1	2	2.538
295.395	1.7	confidence	1	n/a	0.317
298.697	3.4	word	1	2	1.264
302.1	1.7	confidence	1	n/a	0.347
308.522	3.4	word	2	1	1.039
311.924	1.7	confidence	1	n/a	0.352
319.029	3.4	word	1	1	1.037
322.432	1.7	confidence	4	n/a	0.314
325.817	3.4	word	1	2	1.716
329.22	1.7	confidence	4	n/a	0.304
333.039	3.4	word	2	1	1.11
336.442	1.7	confidence	2	n/a	0.389
339.644	3.4	word	1	1	0.877
343.046	1.7	confidence	3	n/a	0.354
349.233	3.4	word	1	1	1.264
352.636	1.7	confidence	4	n/a	0.489
354.337	3.4	word	1	2	0.968
357.739	1.7	confidence	3	n/a	0.367
360.559	3.4	word	1	1	0.544
363.961	1.7	confidence	2	n/a	0.256
365.846	3.4	word	2	2	0.981
369.249	1.7	confidence	3	n/a	0.354
373.068	3.4	word	1	2	0.887
376.47	1.7	confidence	2	n/a	0.022
379.256	3.4	word	1	1	0.907
382.658	1.7	confidence	4	n/a	0.457
385.46	3.4	word	1	1	1.01
388.863	1.7	confidence	3	n/a	1.22
391.481	3.4	word	1	1	0.897
394.884	1.7	confidence	4	n/a	1.001
396.785	3.4	word	1	2	1.212
400.187	1.7	confidence	4	n/a	0.262
402.789	3.4	word	2	2	0.971
406.192	1.7	confidence	2	n/a	0.286
408.694	3.4	word	2	1	1.97
412.096	1.7	confidence	2	n/a	0.236
415.098	3.4	word	2	1	0.881
418.501	1.7	confidence	4	n/a	0.254
421.202	3.4	word	1	2	2.427
424.605	1.7	confidence	4	n/a	1.275
427.407	3.4	word	1	2	1.171
430.809	1.7	confidence	4	n/a	0.326
437.314	3.4	word	*	1	*
440.716	1.7	confidence	2	n/a	0.312
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
5.32	3.4	word	1	2	1.694
8.723	1.7	confidence	2	n/a	0.275
13.943	3.4	word	2	2	1.594
17.346	1.7	confidence	3	n/a	0.296
22.449	3.4	word	1	2	1.17
25.852	1.7	confidence	4	n/a	0.261
28.454	3.4	word	2	1	1.915
31.856	1.7	confidence	2	n/a	0.361
33.658	3.4	word	1	2	0.894
37.06	1.7	confidence	4	n/a	0.237
40.563	3.4	word	1	1	1.27
43.965	1.7	confidence	4	n/a	0.421
47.751	3.4	word	2	1	0.924
51.154	1.7	confidence	4	n/a	0.281
53.172	3.4	word	*	1	*
56.574	1.7	confidence	3	n/a	0.224
62.479	3.4	word	*	1	*
65.881	1.7	confidence	1	n/a	0.379
72.285	3.4	word	1	1	1.038
75.688	1.7	confidence	4	n/a	0.566
78.49	3.4	word	1	2	1.672
81.892	1.7	confidence	4	n/a	0.244
83.894	3.4	word	2	1	1.393
87.296	1.7	confidence	2	n/a	0.438
90.198	3.4	word	1	2	0.67
93.6	1.7	confidence	4	n/a	0.244
100.005	3.4	word	1	2	1.083
103.408	1.7	confidence	4	n/a	0.277
109.212	3.4	word	1	2	0.867
112.614	1.7	confidence	4	n/a	0.317
117.218	3.4	word	1	1	1.449
120.62	1.7	confidence	2	n/a	0.278
126.424	3.4	word	1	2	0.867
129.826	1.7	confidence	4	n/a	0.265
132.329	3.4	word	1	1	0.925
135.73	1.7	confidence	4	n/a	0.236
140.934	3.4	word	1	2	1.12
144.337	1.7	confidence	4	n/a	0.414
148.64	3.4	word	1	2	1.366
152.043	1.7	confidence	2	n/a	0.291
158.064	3.4	word	2	1	2.037
161.466	1.7	confidence	2	n/a	0.296
167.753	3.4	word	2	2	2.581
171.156	1.7	confidence	*	n/a	*
174.676	3.4	word	1	1	0.853
178.078	1.7	confidence	2	n/a	0.293
181.497	3.4	word	1	2	2.514
184.899	1.7	confidence	4	n/a	0.228
192.004	3.4	word	1	2	1.244
195.407	1.7	confidence	2	n/a	1.52
201.794	3.4	word	1	2	0.677
205.197	1.7	confidence	4	n/a	0.275
207.516	3.4	word	1	2	0.646
210.918	1.7	confidence	4	n/a	0.289
215.021	3.4	word	1	1	1.789
218.424	1.7	confidence	2	n/a	0.293
220.225	3.4	word	*	2	*
223.627	1.7	confidence	2	n/a	0.389
226.029	3.4	word	2	1	1.19
229.431	1.7	confidence	1	n/a	0.39
233.334	3.4	word	*	1	*
236.737	1.7	confidence	4	n/a	0.803
239.738	3.4	word	*	1	*
243.141	1.7	confidence	*	n/a	*
245.443	3.4	word	2	2	0.953
248.845	1.7	confidence	2	n/a	0.35
253.249	3.4	word	1	1	2.845
256.651	1.7	confidence	4	n/a	1.003
263.356	3.4	word	1	2	0.653
266.758	1.7	confidence	4	n/a	0.321
270.861	3.4	word	2	1	1.206
274.263	1.7	confidence	3	n/a	0.307
277.748	3.4	word	1	1	0.918
281.152	1.7	confidence	2	n/a	0.269
286.673	3.4	word	2	2	1.836
290.075	1.7	confidence	2	n/a	0.456
291.993	3.4	word	1	2	2.538
295.395	1.7	confidence	1	n/a	0.317
298.697	3.4	word	1	2	1.264
302.1	1.7	confidence	1	n/a	0.347
308.522	3.4	word	2	1	1.039
311.924	1.7	confidence	1	n/a	0.352
319.029	3.4	word	1	1	1.037
322.432	1.7	confidence	4	n/a	0.314
325.817	3.4	word	1	2	1.716
329.22	1.7	confidence	4	n/a	0.304
333.039	3.4	word	2	1	1.11
336.442	1.7	confidence	2	n/a	0.389
339.644	3.4	word	1	1	0.877
343.046	1.7	confidence	3	n/a	0.354
349.233	3.4	word	1	1	1.264
352.636	1.7	confidence	4	n/a	0.489
354.337	3.4	word	1	2	0.968
357.739	1.7	confidence	3	n/a	0.367
360.559	3.4	word	1	1	0.544
363.961	1.7	confidence	2	n/a	0.256
365.846	3.4	word	2	2	0.981
369.249	1.7	confidence	3	n/a	0.354
373.068	3.4	word	1	2	0.887
376.47	1.7	confidence	2	n/a	0.022
379.256	3.4	word	1	1	0.907
382.658	1.7	confidence	4	n/a	0.457
385.46	3.4	word	1	1	1.01
388.863	1.7	confidence	3	n/a	1.22
391.481	3.4	word	1	1	0.897
394.884	1.7	confidence	4	n/a	1.001
396.785	3.4	word	1	2	1.212
400.187	1.7	confidence	4	n/a	0.262
402.789	3.4	word	2	2	0.971
406.192	1.7	confidence	2	n/a	0.286
408.694	3.4	word	2	1	1.97
412.096	1.7	confidence	2	n/a	0.236
415.098	3.4	word	2	1	0.881
418.501	1.7	confidence	4	n/a	0.254
421.202	3.4	word	1	2	2.427
424.605	1.7	confidence	4	n/a	1.275
427.407	3.4	word	1	2	1.171
430.809	1.7	confidence	4	n/a	0.326
437.314	3.4	word	*	1	*
440.716	1.7	confidence	2	n/a	0.312
