onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
3.336	3.4	word	1	2	2.491
6.722	1.7	confidence	*	n/a	*
11.342	3.4	word	1	1	2.232
14.744	1.7	confidence	4	n/a	1.163
21.866	3.4	word	1	1	2.291
25.253	1.7	confidence	4	n/a	1.081
27.371	3.4	word	*	2	*
30.772	1.7	confidence	1	n/a	0.232
33.175	3.4	word	2	2	3.22
36.577	1.7	confidence	4	n/a	1.592
38.395	3.4	word	1	1	1.559
41.798	1.7	confidence	4	n/a	0.93
47.802	3.4	word	2	2	1.623
51.204	1.7	confidence	*	n/a	*
53.623	3.4	word	1	1	1.111
57.025	1.7	confidence	4	n/a	0.987
61.728	3.4	word	1	2	1.499
65.131	1.7	confidence	3	n/a	0.966
68.45	3.4	word	1	2	1.017
71.853	1.7	confidence	4	n/a	0.476
74.254	3.4	word	1	2	2.812
77.657	1.7	confidence	2	n/a	1.077
80.359	3.4	word	2	2	2.463
83.761	1.7	confidence	3	n/a	1.256
86.846	3.4	word	1	2	1.437
90.249	1.7	confidence	4	n/a	0.719
95.47	3.4	word	2	2	1.876
98.872	1.7	confidence	4	n/a	1.134
105.376	3.4	word	1	1	1.226
108.778	1.7	confidence	4	n/a	0.686
115.684	3.4	word	1	1	0.89
119.087	1.7	confidence	4	n/a	0.544
122.906	3.4	word	1	1	1.568
126.292	1.7	confidence	4	n/a	0.427
128.793	3.4	word	1	1	1.104
132.196	1.7	confidence	4	n/a	0.456
136.899	3.4	word	1	1	1.358
140.302	1.7	confidence	*	n/a	*
142.521	3.4	word	2	2	1.293
145.922	1.7	confidence	2	n/a	1.633
149.225	3.4	word	1	1	1.37
152.627	1.7	confidence	4	n/a	0.364
156.03	3.4	word	2	2	1.768
159.432	1.7	confidence	3	n/a	0.546
162.935	3.4	word	1	1	1.399
166.337	1.7	confidence	3	n/a	0.453
172.141	3.4	word	2	1	1.956
175.544	1.7	confidence	3	n/a	1.276
182.049	3.4	word	1	1	1.009
185.451	1.7	confidence	4	n/a	0.56
191.255	3.4	word	2	1	1.544
194.658	1.7	confidence	4	n/a	0.476
197.159	3.4	word	2	2	1.568
200.561	1.7	confidence	*	n/a	*
202.764	3.4	word	1	2	1.254
206.166	1.7	confidence	3	n/a	0.369
207.883	3.4	word	2	2	1.701
211.286	1.7	confidence	4	n/a	1.082
215.206	3.4	word	2	1	1.565
218.608	1.7	confidence	4	n/a	0.618
224.897	3.4	word	2	2	1.447
228.299	1.7	confidence	4	n/a	0.439
234.019	3.4	word	2	2	1.417
237.422	1.7	confidence	3	n/a	0.496
239.423	3.4	word	1	2	2.391
242.825	1.7	confidence	2	n/a	1.374
244.526	3.4	word	*	1	*
247.929	1.7	confidence	4	n/a	1.065
254.651	3.4	word	1	1	0.981
258.053	1.7	confidence	4	n/a	0.661
262.157	3.4	word	2	2	2.516
265.559	1.7	confidence	*	n/a	*
267.36	3.4	word	2	1	1.948
270.761	1.7	confidence	*	n/a	*
275.466	3.4	word	1	1	1.674
278.868	1.7	confidence	3	n/a	0.464
280.669	3.4	word	2	2	1.889
284.055	1.7	confidence	3	n/a	1.331
287.074	3.4	word	1	2	2.123
290.476	1.7	confidence	2	n/a	0.992
292.178	3.4	word	2	1	2.19
295.58	1.7	confidence	4	n/a	1.178
300.884	3.4	word	1	1	1.15
304.286	1.7	confidence	4	n/a	0.347
306.705	3.4	word	2	2	1.649
310.107	1.7	confidence	4	n/a	0.758
314.11	3.4	word	1	1	1.391
317.512	1.7	confidence	4	n/a	0.683
321.716	3.4	word	2	2	1.539
325.118	1.7	confidence	3	n/a	0.577
331.239	3.4	word	2	1	2.175
334.641	1.7	confidence	*	n/a	*
337.443	3.4	word	1	1	2.243
340.845	1.7	confidence	2	n/a	0.542
345.149	3.4	word	2	2	1.499
348.552	1.7	confidence	4	n/a	0.427
351.654	3.4	word	1	2	2.009
355.056	1.7	confidence	3	n/a	1.665
359.576	3.4	word	2	1	1.448
362.979	1.7	confidence	*	n/a	*
366.081	3.4	word	1	2	1.525
369.483	1.7	confidence	3	n/a	0.458
374.387	3.4	word	1	1	1.64
377.789	1.7	confidence	4	n/a	0.414
381.192	3.4	word	1	1	0.863
384.594	1.7	confidence	4	n/a	0.398
387.096	3.4	word	1	1	0.806
390.498	1.7	confidence	4	n/a	0.536
397.203	3.4	word	1	2	2.025
400.606	1.7	confidence	2	n/a	1.016
406.51	3.4	word	2	2	1.431
409.912	1.7	confidence	4	n/a	0.859
413.515	3.4	word	2	2	1.543
416.917	1.7	confidence	2	n/a	1.08
420.52	3.4	word	1	1	1.028
423.922	1.7	confidence	3	n/a	1.433
429.827	3.4	word	2	2	1.344
433.229	1.7	confidence	*	n/a	*
437.449	3.4	word	2	1	1.65
440.851	1.7	confidence	2	n/a	0.78
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
3.336	3.4	word	1	2	2.491
6.722	1.7	confidence	*	n/a	*
11.342	3.4	word	1	1	2.232
14.744	1.7	confidence	4	n/a	1.163
21.866	3.4	word	1	1	2.291
25.253	1.7	confidence	4	n/a	1.081
27.371	3.4	word	*	2	*
30.772	1.7	confidence	1	n/a	0.232
33.175	3.4	word	2	2	3.22
36.577	1.7	confidence	4	n/a	1.592
38.395	3.4	word	1	1	1.559
41.798	1.7	confidence	4	n/a	0.93
47.802	3.4	word	2	2	1.623
51.204	1.7	confidence	*	n/a	*
53.623	3.4	word	1	1	1.111
57.025	1.7	confidence	4	n/a	0.987
61.728	3.4	word	1	2	1.499
65.131	1.7	confidence	3	n/a	0.966
68.45	3.4	word	1	2	1.017
71.853	1.7	confidence	4	n/a	0.476
74.254	3.4	word	1	2	2.812
77.657	1.7	confidence	2	n/a	1.077
80.359	3.4	word	2	2	2.463
83.761	1.7	confidence	3	n/a	1.256
86.846	3.4	word	1	2	1.437
90.249	1.7	confidence	4	n/a	0.719
95.47	3.4	word	2	2	1.876
98.872	1.7	confidence	4	n/a	1.134
105.376	3.4	word	1	1	1.226
108.778	1.7	confidence	4	n/a	0.686
115.684	3.4	word	1	1	0.89
119.087	1.7	confidence	4	n/a	0.544
122.906	3.4	word	1	1	1.568
126.292	1.7	confidence	4	n/a	0.427
128.793	3.4	word	1	1	1.104
132.196	1.7	confidence	4	n/a	0.456
136.899	3.4	word	1	1	1.358
140.302	1.7	confidence	*	n/a	*
142.521	3.4	word	2	2	1.293
145.922	1.7	confidence	2	n/a	1.633
149.225	3.4	word	1	1	1.37
152.627	1.7	confidence	4	n/a	0.364
156.03	3.4	word	2	2	1.768
159.432	1.7	confidence	3	n/a	0.546
162.935	3.4	word	1	1	1.399
166.337	1.7	confidence	3	n/a	0.453
172.141	3.4	word	2	1	1.956
175.544	1.7	confidence	3	n/a	1.276
182.049	3.4	word	1	1	1.009
185.451	1.7	confidence	4	n/a	0.56
191.255	3.4	word	2	1	1.544
194.658	1.7	confidence	4	n/a	0.476
197.159	3.4	word	2	2	1.568
200.561	1.7	confidence	*	n/a	*
202.764	3.4	word	1	2	1.254
206.166	1.7	confidence	3	n/a	0.369
207.883	3.4	word	2	2	1.701
211.286	1.7	confidence	4	n/a	1.082
215.206	3.4	word	2	1	1.565
218.608	1.7	confidence	4	n/a	0.618
224.897	3.4	word	2	2	1.447
228.299	1.7	confidence	4	n/a	0.439
234.019	3.4	word	2	2	1.417
237.422	1.7	confidence	3	n/a	0.496
239.423	3.4	word	1	2	2.391
242.825	1.7	confidence	2	n/a	1.374
244.526	3.4	word	*	1	*
247.929	1.7	confidence	4	n/a	1.065
254.651	3.4	word	1	1	0.981
258.053	1.7	confidence	4	n/a	0.661
262.157	3.4	word	2	2	2.516
265.559	1.7	confidence	*	n/a	*
267.36	3.4	word	2	1	1.948
270.761	1.7	confidence	*	n/a	*
275.466	3.4	word	1	1	1.674
278.868	1.7	confidence	3	n/a	0.464
280.669	3.4	word	2	2	1.889
284.055	1.7	confidence	3	n/a	1.331
287.074	3.4	word	1	2	2.123
290.476	1.7	confidence	2	n/a	0.992
292.178	3.4	word	2	1	2.19
295.58	1.7	confidence	4	n/a	1.178
300.884	3.4	word	1	1	1.15
304.286	1.7	confidence	4	n/a	0.347
306.705	3.4	word	2	2	1.649
310.107	1.7	confidence	4	n/a	0.758
314.11	3.4	word	1	1	1.391
317.512	1.7	confidence	4	n/a	0.683
321.716	3.4	word	2	2	1.539
325.118	1.7	confidence	3	n/a	0.577
331.239	3.4	word	2	1	2.175
334.641	1.7	confidence	*	n/a	*
337.443	3.4	word	1	1	2.243
340.845	1.7	confidence	2	n/a	0.542
345.149	3.4	word	2	2	1.499
348.552	1.7	confidence	4	n/a	0.427
351.654	3.4	word	1	2	2.009
355.056	1.7	confidence	3	n/a	1.665
359.576	3.4	word	2	1	1.448
362.979	1.7	confidence	*	n/a	*
366.081	3.4	word	1	2	1.525
369.483	1.7	confidence	3	n/a	0.458
374.387	3.4	word	1	1	1.64
377.789	1.7	confidence	4	n/a	0.414
381.192	3.4	word	1	1	0.863
384.594	1.7	confidence	4	n/a	0.398
387.096	3.4	word	1	1	0.806
390.498	1.7	confidence	4	n/a	0.536
397.203	3.4	word	1	2	2.025
400.606	1.7	confidence	2	n/a	1.016
406.51	3.4	word	2	2	1.431
409.912	1.7	confidence	4	n/a	0.859
413.515	3.4	word	2	2	1.543
416.917	1.7	confidence	2	n/a	1.08
420.52	3.4	word	1	1	1.028
423.922	1.7	confidence	3	n/a	1.433
429.827	3.4	word	2	2	1.344
433.229	1.7	confidence	*	n/a	*
437.449	3.4	word	2	1	1.65
440.851	1.7	confidence	2	n/a	0.78
